Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_tg
,15,28,3284,32,اسْلُكْ يَدَكَ فِي جَيْبِكَ تَخْرُجْ بَيْضَاءَ مِنْ غَيْرِ سُوءٍ وَاضْمُمْ إِلَيْكَ جَنَاحَكَ مِنَ الرَّهْبِ ۖ فَذَانِكَ بُرْهَانَانِ مِن رَّبِّكَ إِلَىٰ فِرْعَوْنَ وَمَلَئِهِ ۚ إِنَّهُمْ كَانُوا قَوْمًا فَاسِقِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_32.png,"Дасти худ ба гиребон бибар то берун ояд сафед бе ҳеҷ осебе. Ва то аз ваҳшат биёромӣ, дасти худ дар бағал кун. Ин ду аз ҷониби Парвардигорат ҳуҷҷатҳои ту барои Фиръавн ва атрофиёни ӯст, ки онон мардуме нофармонанд»."
,15,28,3285,33,قَالَ رَبِّ إِنِّي قَتَلْتُ مِنْهُمْ نَفْسًا فَأَخَافُ أَن يَقْتُلُونِ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_33.png,"Гуфт: «Эй Парвардигори ман, яке аз онҳоро куштаам ва метарсам маро бикушанд."
,15,28,3286,34,وَأَخِي هَارُونُ هُوَ أَفْصَحُ مِنِّي لِسَانًا فَأَرْسِلْهُ مَعِيَ رِدْءًا يُصَدِّقُنِي ۖ إِنِّي أَخَافُ أَن يُكَذِّبُونِ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_34.png,"Ва бародарам Ҳорун ба забон аз ман фасеҳтар аст. Ӯро ба мадади ман бифирист, то маро тасдиқ кунад, ки бими он дорам, ки дурӯғгӯям шуморанд»."
,15,28,3287,35,قَالَ سَنَشُدُّ عَضُدَكَ بِأَخِيكَ وَنَجْعَلُ لَكُمَا سُلْطَانًا فَلَا يَصِلُونَ إِلَيْكُمَا ۚ بِآيَاتِنَا أَنتُمَا وَمَنِ اتَّبَعَكُمَا الْغَالِبُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_35.png,"Гуфт: «Туро бо бародарат қавидаст хоҳем кард ва бароятон ҳуҷҷате қарор медиҳем. Ба сабаби нишонаҳое, ки шуморо додаем, ба шумо даст нахоҳанд ёфт. Шумо ва пайравонатон ғолиб хоҳед буд»."
,15,28,3288,36,فَلَمَّا جَاءَهُم مُّوسَىٰ بِآيَاتِنَا بَيِّنَاتٍ قَالُوا مَا هَٰذَا إِلَّا سِحْرٌ مُّفْتَرًى وَمَا سَمِعْنَا بِهَٰذَا فِي آبَائِنَا الْأَوَّلِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_36.png,"Чун Мӯсо оёти равшани Моро наздашон овард, гуфтанд; «Ин ҷодуест сохта, мо аз ниёгонамон чунин чизҳое нашунидаем»."
,15,28,3289,37,وَقَالَ مُوسَىٰ رَبِّي أَعْلَمُ بِمَن جَاءَ بِالْهُدَىٰ مِنْ عِندِهِ وَمَن تَكُونُ لَهُ عَاقِبَةُ الدَّارِ ۖ إِنَّهُ لَا يُفْلِحُ الظَّالِمُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_37.png,"Ва Мӯсо гуфт: «Парвардигори ман ба он касе, ки аз ҷониби Ӯ ба ҳидоят омадааст ва оқибати писандида дар он дунё аз они ӯст, огоҳтар аст. Зеро ситамкорон растагор (наҷотёфта) намешаванд!»"
,15,28,3290,38,وَقَالَ فِرْعَوْنُ يَا أَيُّهَا الْمَلَأُ مَا عَلِمْتُ لَكُم مِّنْ إِلَٰهٍ غَيْرِي فَأَوْقِدْ لِي يَا هَامَانُ عَلَى الطِّينِ فَاجْعَل لِّي صَرْحًا لَّعَلِّي أَطَّلِعُ إِلَىٰ إِلَٰهِ مُوسَىٰ وَإِنِّي لَأَظُنُّهُ مِنَ الْكَاذِبِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_38.png,"Фиръавн гуфт: «Эй ҷамоат, ман барои шумо худое ғайри худ намешиносам. Эй Ҳомон, барои ман оҷур (хишт) бипаз ва тораме (гунбаде) баланд бисоз, шояд худои Мӯсоро бубинам, ки дурӯғгӯяш пиндорам»."
,15,28,3291,39,وَاسْتَكْبَرَ هُوَ وَجُنُودُهُ فِي الْأَرْضِ بِغَيْرِ الْحَقِّ وَظَنُّوا أَنَّهُمْ إِلَيْنَا لَا يُرْجَعُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_39.png,"Ӯ ва лашкарҳояш ба ноҳақ дар замин саркашӣ карданд ва пиндоштанд, ки ба назди мо бозгардонида намешаванд."
,15,28,3292,40,فَأَخَذْنَاهُ وَجُنُودَهُ فَنَبَذْنَاهُمْ فِي الْيَمِّ ۖ فَانظُرْ كَيْفَ كَانَ عَاقِبَةُ الظَّالِمِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_40.png,"Пас ӯ ва лашкарҳояшро гирифтем ва ба дарё партофтем. Бингар, ки оқибати кори ситамкорон чӣ гуна буд."
,15,28,3293,41,وَجَعَلْنَاهُمْ أَئِمَّةً يَدْعُونَ إِلَى النَّارِ ۖ وَيَوْمَ الْقِيَامَةِ لَا يُنصَرُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_41.png,"Ва ононро аз он гуна пешвоёне сохтем, ки мардумро ба оташ даъват мекунанд ва дар рӯзи қиёмат касе ёриашон накунад."
,15,28,3294,42,وَأَتْبَعْنَاهُمْ فِي هَٰذِهِ الدُّنْيَا لَعْنَةً ۖ وَيَوْمَ الْقِيَامَةِ هُم مِّنَ الْمَقْبُوحِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_42.png,Дар ин дунё аз паяшон лаънат равона сохтем ва дар рӯзи қиёмат аз зиштрӯёнанд.
,15,28,3295,43,وَلَقَدْ آتَيْنَا مُوسَى الْكِتَابَ مِن بَعْدِ مَا أَهْلَكْنَا الْقُرُونَ الْأُولَىٰ بَصَائِرَ لِلنَّاسِ وَهُدًى وَرَحْمَةً لَّعَلَّهُمْ يَتَذَكَّرُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_43.png,"Пас аз он, ки мардуми рӯзгори пешинро ҳалок сохтем, ба Мӯсо китоб додем, то мардумро ибрату ҳидоят ва раҳмат бошад. Шояд панд гиранд."
,15,28,3296,44,وَمَا كُنتَ بِجَانِبِ الْغَرْبِيِّ إِذْ قَضَيْنَا إِلَىٰ مُوسَى الْأَمْرَ وَمَا كُنتَ مِنَ الشَّاهِدِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_44.png,"Он гоҳ ки ба Мӯсо фармони амри пайғамбариро ваҳй кардем, ту на дар ҷониби ғарбии Тур будӣ ва на аз ҳозирон."
,15,28,3297,45,وَلَٰكِنَّا أَنشَأْنَا قُرُونًا فَتَطَاوَلَ عَلَيْهِمُ الْعُمُرُ ۚ وَمَا كُنتَ ثَاوِيًا فِي أَهْلِ مَدْيَنَ تَتْلُو عَلَيْهِمْ آيَاتِنَا وَلَٰكِنَّا كُنَّا مُرْسِلِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_45.png,"Вале Мо аз он пас наслҳоеро биёфаридем, ки умрашон ба дароз кашид. Ва ту дар миёни мардуми Мадян муқим набудӣ, ки оёти Моро бар онҳо бихонӣ. Вале Мо будем, ки паёмбароне мефиристодем."
,15,28,3298,46,وَمَا كُنتَ بِجَانِبِ الطُّورِ إِذْ نَادَيْنَا وَلَٰكِن رَّحْمَةً مِّن رَّبِّكَ لِتُنذِرَ قَوْمًا مَّا أَتَاهُم مِّن نَّذِيرٍ مِّن قَبْلِكَ لَعَلَّهُمْ يَتَذَكَّرُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_46.png,"Ту дар канори Тур набудӣ, он гоҳ ки Мӯсоро нидо кардем. Вале ин раҳматест аз ҷониби Парвардигорат то мардумеро, ки пеш аз ту бимдиҳандае надоштанд, бим диҳй. Бошад, ки пандпазир шаванд."
,15,28,3299,47,وَلَوْلَا أَن تُصِيبَهُم مُّصِيبَةٌ بِمَا قَدَّمَتْ أَيْدِيهِمْ فَيَقُولُوا رَبَّنَا لَوْلَا أَرْسَلْتَ إِلَيْنَا رَسُولًا فَنَتَّبِعَ آيَاتِكَ وَنَكُونَ مِنَ الْمُؤْمِنِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_47.png,"То чун ба сабаби амалҳое, ки кардаанд, мусибате ба онҳо расад, нагӯянд: «Эй Парвардигори мо, чаро паёмбаре бар мо нафиристодӣ, то аз оёти Ту пайравӣ кунем ва аз мӯъминон бошем?»"
,15,28,3300,48,فَلَمَّا جَاءَهُمُ الْحَقُّ مِنْ عِندِنَا قَالُوا لَوْلَا أُوتِيَ مِثْلَ مَا أُوتِيَ مُوسَىٰ ۚ أَوَلَمْ يَكْفُرُوا بِمَا أُوتِيَ مُوسَىٰ مِن قَبْلُ ۖ قَالُوا سِحْرَانِ تَظَاهَرَا وَقَالُوا إِنَّا بِكُلٍّ كَافِرُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_48.png,"Чун паёмбари ростгӯй аз ҷониби Мо бар онон фиристода шуд, гуфтанд: «Чаро он чӣ ба Мӯсо дода шуда, ба ӯ дода нашуда?» Оё инҳо пеш аз ин ба он чӣ ба Мӯсо дода шуда буд, кофир нашуда буданд? Ва гуфтанд, ки ин ҳар ду, ду ҷодуст монанди ҳам ва мо ба ҳеҷ як имон намеоварем."
,15,28,3301,49,قُلْ فَأْتُوا بِكِتَابٍ مِّنْ عِندِ اللَّهِ هُوَ أَهْدَىٰ مِنْهُمَا أَتَّبِعْهُ إِن كُنتُمْ صَادِقِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_49.png,"Бигӯ: «Агар рост мегӯед, аз ҷониби Худованд китобе биёваред, ки аз ин ду беҳтар роҳ бинамояд, то ман ҳам аз он пайравӣ кунам!»"
,15,28,3302,50,فَإِن لَّمْ يَسْتَجِيبُوا لَكَ فَاعْلَمْ أَنَّمَا يَتَّبِعُونَ أَهْوَاءَهُمْ ۚ وَمَنْ أَضَلُّ مِمَّنِ اتَّبَعَ هَوَاهُ بِغَيْرِ هُدًى مِّنَ اللَّهِ ۚ إِنَّ اللَّهَ لَا يَهْدِي الْقَوْمَ الظَّالِمِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_50.png,"Пас агар иҷобатат накарданд, бидон, ки аз паи ҳавои нафси худ мераванд ва кист гумроҳтар аз он кас, ки бе он, ки роҳнамоӣ аз Худо хоҳад, аз паи ҳавои нафси худ равад? Зеро Худо мардуми золимро ҳидоят намекунад."
,15,28,3303,51,۞ وَلَقَدْ وَصَّلْنَا لَهُمُ الْقَوْلَ لَعَلَّهُمْ يَتَذَكَّرُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_51.png,"Барояшон сухан дар сухан пайвастем, бошад, ки пандпазир гарданд."
,15,28,3304,52,الَّذِينَ آتَيْنَاهُمُ الْكِتَابَ مِن قَبْلِهِ هُم بِهِ يُؤْمِنُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_52.png,"Касоне, ки пеш аз ин китоб китобашон дода будем, ба он имон меоваранд."
,15,28,3305,53,وَإِذَا يُتْلَىٰ عَلَيْهِمْ قَالُوا آمَنَّا بِهِ إِنَّهُ الْحَقُّ مِن رَّبِّنَا إِنَّا كُنَّا مِن قَبْلِهِ مُسْلِمِينَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_53.png,"Ва чун бар онон тиловат шуд, гуфтанд: «Ба он имон овардем, Ҳаққест аз ҷониби Парвардигори мо ва мо пеш аз он таслим будаем»."
,15,28,3306,54,أُولَٰئِكَ يُؤْتَوْنَ أَجْرَهُم مَّرَّتَيْنِ بِمَا صَبَرُوا وَيَدْرَءُونَ بِالْحَسَنَةِ السَّيِّئَةَ وَمِمَّا رَزَقْنَاهُمْ يُنفِقُونَ,Al-Qasas—القصص,The Story,public://sura_images/28.png,public://quran_images/28_54.png,"Инон ба сабаби сабре, ки кардаанд, ду бор подош дода шаванд. Инон бадиро ба некӣ дур мекунанд ва низ аз он чӣ рӯзияшон додаем, садақа мекунанд."
