Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_az
,26,2,51,44,۞ أَتَأْمُرُونَ النَّاسَ بِالْبِرِّ وَتَنسَوْنَ أَنفُسَكُمْ وَأَنتُمْ تَتْلُونَ الْكِتَابَ ۚ أَفَلَا تَعْقِلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_44.png,"Siz insanlara yaxşı işlər görmələrini əmr etdiyiniz halda, özünüzü unudursunuz? Halbuki özünüz kitab (Tövrat) oxuyursunuz. Məgər (çirkin əməllərinizi) başa düşmürsünüz?"
,26,2,52,45,وَاسْتَعِينُوا بِالصَّبْرِ وَالصَّلَاةِ ۚ وَإِنَّهَا لَكَبِيرَةٌ إِلَّا عَلَى الْخَاشِعِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_45.png,"(Müsibət vaxtında) səbr etmək və namaz qılmaqla (Allahdan) kömək diləyin! Bu, ağır iş olsa da, (Allaha) itaət edənlər üçün ağır deyildir."
,26,2,53,46,الَّذِينَ يَظُنُّونَ أَنَّهُم مُّلَاقُو رَبِّهِمْ وَأَنَّهُمْ إِلَيْهِ رَاجِعُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_46.png,Belə kimsələr Rəbbinin mərhəmətinə qovuşacaqlarını və axırda Onun hüzuruna qayıdacaqlarını bilirlər.
,26,2,54,47,يَا بَنِي إِسْرَائِيلَ اذْكُرُوا نِعْمَتِيَ الَّتِي أَنْعَمْتُ عَلَيْكُمْ وَأَنِّي فَضَّلْتُكُمْ عَلَى الْعَالَمِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_47.png,Ey İsrail övladı! Sizə bəxş etdiyim ne’mətimi və sizi (vaxtilə əcdadınızı) bütün aləmlərdən (başqa insanlardan) üstün tutduğumu yadınıza salın!
,26,2,55,48,وَاتَّقُوا يَوْمًا لَّا تَجْزِي نَفْسٌ عَن نَّفْسٍ شَيْئًا وَلَا يُقْبَلُ مِنْهَا شَفَاعَةٌ وَلَا يُؤْخَذُ مِنْهَا عَدْلٌ وَلَا هُمْ يُنصَرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_48.png,"Qorxun o gündən ki, (Allahın izni və köməyi olmayınca) heç kəs heç kəsin karına gələ bilməsin (heç kəs heç kəsə öz əməlindən bir şey verə bilməsin), heç kəsdən şəfaət (bu və ya digər şəxsin günahlarının bağışlanması barəsində xahiş, iltimas) qəbul olunmasın, heç kəsdən (günahlarının təmizlənib əzabdan xilas olması üçün) fidyə (əvəz) alınmasın və onlara (günahkarlara) heç bir kömək göstərilə bilməsin!"
,26,2,56,49,وَإِذْ نَجَّيْنَاكُم مِّنْ آلِ فِرْعَوْنَ يَسُومُونَكُمْ سُوءَ الْعَذَابِ يُذَبِّحُونَ أَبْنَاءَكُمْ وَيَسْتَحْيُونَ نِسَاءَكُمْ ۚ وَفِي ذَٰلِكُم بَلَاءٌ مِّن رَّبِّكُمْ عَظِيمٌ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_49.png,"(Ey İsrail oğulları! Yadınıza gətirin o vaxtı ki) Fir’on əhli sizə (babalarınıza) ən ağır işgəncələr verdikləri, oğlan uşaqlarınızı boğazlayıb, qadınlarınızı (kəniz etmək məqsədilə) sağ buraxdıqları zaman Biz sizi onların əlindən xilas etdik. Bunlarda (sizdən ötrü) Rəbbiniz tərəfindən böyük bir imtahan var idi."
,26,2,57,50,وَإِذْ فَرَقْنَا بِكُمُ الْبَحْرَ فَأَنجَيْنَاكُمْ وَأَغْرَقْنَا آلَ فِرْعَوْنَ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_50.png,(Yadınıza salın ki) Biz sizdən ötrü dənizi yarıb sizə nicat verdik və Fir’onun adamlarını siz baxa-baxa suda qərq etdik.
,26,2,58,51,وَإِذْ وَاعَدْنَا مُوسَىٰ أَرْبَعِينَ لَيْلَةً ثُمَّ اتَّخَذْتُمُ الْعِجْلَ مِن بَعْدِهِ وَأَنتُمْ ظَالِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_51.png,"(Bir daha) xatirənizə gətirin ki, Biz Musaya (Tur dağında vəhy üçün) qırx gecəlik və’də vermişdik. (O, Tur dağına gedəndən) sonra siz buzovu özünüzə (tanrı) qəbul etdiniz və (bu hərəkətinizlə Alladan başqasına ibadət etməklə) zalım oldunuz (özünüzə zülm etdiniz)."
,26,2,59,52,ثُمَّ عَفَوْنَا عَنكُم مِّن بَعْدِ ذَٰلِكَ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_52.png,"Sonra da (tövbə etdiyinizə görə) sizi əfv etdik ki, bəlkə, şükür edəsiniz."
,26,2,60,53,وَإِذْ آتَيْنَا مُوسَى الْكِتَابَ وَالْفُرْقَانَ لَعَلَّكُمْ تَهْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_53.png,"(Yadınıza salın!) Biz Musaya kitab (Tövrat) və (haqq ilə batili bir-birindən fərqləndirən) Furqan verdik ki, bəlkə, siz doğru yola yönələsiniz."
,26,2,61,54,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ يَا قَوْمِ إِنَّكُمْ ظَلَمْتُمْ أَنفُسَكُم بِاتِّخَاذِكُمُ الْعِجْلَ فَتُوبُوا إِلَىٰ بَارِئِكُمْ فَاقْتُلُوا أَنفُسَكُمْ ذَٰلِكُمْ خَيْرٌ لَّكُمْ عِندَ بَارِئِكُمْ فَتَابَ عَلَيْكُمْ ۚ إِنَّهُ هُوَ التَّوَّابُ الرَّحِيمُ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_54.png,"O vaxtı da xatırlayın ki, Musa öz qövmünə: “Ey qövmüm, siz buzova sitayiş etməklə, həqiqətən, özünüzə zülm etdiniz. Buna görə də yaradanınıza tərəf üz tutaraq tövbə edin, özünüzü (buzovu tanrı bilən adamlarınızı) öldürün! Belə etməniz yaradanınızın yanında sizin üçün xeyirlidir! “- demişdi və Allah da tövbənizi qəbul etmişdi. Əlbəttə, O, tövbələri qəbul edəndir, bağışlayandır."
,26,2,62,55,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نُّؤْمِنَ لَكَ حَتَّىٰ نَرَى اللَّهَ جَهْرَةً فَأَخَذَتْكُمُ الصَّاعِقَةُ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_55.png,"(Və yadınıza salın ki) siz: “Ya Musa, Allahı aşkar surətdə görməyincə, heç vaxt sənə inanmayacağıq”,- dediyiniz zaman gözünüz görə- görə sizi ildırım vurmuşdu."
,26,2,63,56,ثُمَّ بَعَثْنَاكُم مِّن بَعْدِ مَوْتِكُمْ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_56.png,"Bəlkə, şükür edəsiniz deyə, biz sizi ölümünüzdən sonra yenidən diriltdik."
,26,2,64,57,وَظَلَّلْنَا عَلَيْكُمُ الْغَمَامَ وَأَنزَلْنَا عَلَيْكُمُ الْمَنَّ وَالسَّلْوَىٰ ۖ كُلُوا مِن طَيِّبَاتِ مَا رَزَقْنَاكُمْ ۖ وَمَا ظَلَمُونَا وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_57.png,"(Yadınıza salın ki, Tih səhrasında yaşadığınız zaman) üstünüzə buludla kölgə saldıq və: “Ruzi olaraq verdiyimiz halal şeylərdən yeyin!” (deyərək) sizə qüdrət halvası və bildirçin göndərdik. Onlar (əcdadınız) isə (itaətdən boyun qaçırmaqla) Bizə deyil, ancaq özlərinə zülm etmiş oldular."
,26,2,65,58,وَإِذْ قُلْنَا ادْخُلُوا هَٰذِهِ الْقَرْيَةَ فَكُلُوا مِنْهَا حَيْثُ شِئْتُمْ رَغَدًا وَادْخُلُوا الْبَابَ سُجَّدًا وَقُولُوا حِطَّةٌ نَّغْفِرْ لَكُمْ خَطَايَاكُمْ ۚ وَسَنَزِيدُ الْمُحْسِنِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_58.png,"Xatırlayın ki, (Tih səhrasından çıxandan sonra ) sizə: “Bu kəndə girin, bəyəndiyiniz yerdə, istədiyiniz şeyləri rahatlıqla yeyin və buranın qapısından (Allaha) səcdə edən halda “hittə!” (“bizi bağışla!”) söyləyərək daxil olun, Biz də günahlarınızı bağışlarıq. Biz yaxşı əməl edənlərin savabını (mükafatını) artıracağıq”, -demişdik."
,26,2,66,59,فَبَدَّلَ الَّذِينَ ظَلَمُوا قَوْلًا غَيْرَ الَّذِي قِيلَ لَهُمْ فَأَنزَلْنَا عَلَى الَّذِينَ ظَلَمُوا رِجْزًا مِّنَ السَّمَاءِ بِمَا كَانُوا يَفْسُقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_59.png,(Özlərinə) zülm edənlər onlara deyilən (əmr olunan) sözü başqası ilə dəyişdirdilər (“bizi bağışla” mə’nasında işlədilən “hittə” sözünə gülərək onu “buğda” mə’nasında olan “hintə” sözü ilə əvəz etdilər). Biz də o zalımlara etdikləri haqsızlığa görə göydən şiddətli əzab göndərdik.
,26,2,67,60,۞ وَإِذِ اسْتَسْقَىٰ مُوسَىٰ لِقَوْمِهِ فَقُلْنَا اضْرِب بِّعَصَاكَ الْحَجَرَ ۖ فَانفَجَرَتْ مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۖ قَدْ عَلِمَ كُلُّ أُنَاسٍ مَّشْرَبَهُمْ ۖ كُلُوا وَاشْرَبُوا مِن رِّزْقِ اللَّهِ وَلَا تَعْثَوْا فِي الْأَرْضِ مُفْسِدِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_60.png,"Yadınıza salın ki, Musa öz qövmü üçün su istədikdə, Biz ona: “Əsanı daşa vur!” –dedik. (O, əsanı daşa vuran kimi) ondan (daşdan) on iki çeşmə fışqırdı, hər kəs öz çeşməsini tanıdı. (Sonra onlara: ) “Allahın verdiyi ruzidən yeyin-için, fəqət yer üzündə öz həddinizi aşaraq fəsad törətməyin!” (söylədik)."
,26,2,68,61,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نَّصْبِرَ عَلَىٰ طَعَامٍ وَاحِدٍ فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنبِتُ الْأَرْضُ مِن بَقْلِهَا وَقِثَّائِهَا وَفُومِهَا وَعَدَسِهَا وَبَصَلِهَا ۖ قَالَ أَتَسْتَبْدِلُونَ الَّذِي هُوَ أَدْنَىٰ بِالَّذِي هُوَ خَيْرٌ ۚ اهْبِطُوا مِصْرًا فَإِنَّ لَكُم مَّا سَأَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ الذِّلَّةُ وَالْمَسْكَنَةُ وَبَاءُوا بِغَضَبٍ مِّنَ اللَّهِ ۗ ذَٰلِكَ بِأَنَّهُمْ كَانُوا يَكْفُرُونَ بِآيَاتِ اللَّهِ وَيَقْتُلُونَ النَّبِيِّينَ بِغَيْرِ الْحَقِّ ۗ ذَٰلِكَ بِمَا عَصَوا وَّكَانُوا يَعْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_61.png,"Xatırlayın ki, siz (müəyyən müddət səhrada qalmalı olduğunuz zaman): “Ya Musa! Biz (hər gün yediyimiz) eyni təama (qüdrət halvasından və bildirçin ətindən ibarət olan yeməyə) heç vaxt dözməyəcəyik! Rəbbinə dua et ki, bizim üçün torpağın bitirdiyi şeylərdən tərəvəzindən, sarımsağından, mərciməyindən və soğanından yetirsin! – dediniz. (Musa da cavabında : ) “Siz xeyirli olan şeyləri bu cür alçaq şeylərlə dəyişdirmək istəyirsiniz? (O halda) şəhərlərdən birinə gedin, istədiyinizi orada taparsınız!” – demişdi. Onlara zəlillik, miskinlik damğası vuruldu və Allahın qəzəbinə düçar oldular. Bu (cəza) onların Allahın ayələrini inkar etdiklərinə və (Zəkəriyya, Yəhya və Şüeyb kimi) peyğəmbərləri haqsız yerə öldürdüklərinə görə idi. Bu onların (Allaha) asi olduqlarına və həddi aşdıqlarına (Allahın əmrlərini pozduqlarına) görə idi."
,26,2,69,62,إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالنَّصَارَىٰ وَالصَّابِئِينَ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ أَجْرُهُمْ عِندَ رَبِّهِمْ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_62.png,"İman gətirənlərdən (müsəlmanlardan), musavi (yəhudi), isəvi (xristian) və sabiilərdən Allaha, axirət gününə (sədaqətlə) inanıb yaxşı iş görənlərin mükafatları Rəbbinin yanındadır. (Qiyamət günü) onların nə bir qorxusu olar, nə də onlar bir qəm-qüssə görərlər."
,26,2,70,63,وَإِذْ أَخَذْنَا مِيثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّورَ خُذُوا مَا آتَيْنَاكُم بِقُوَّةٍ وَاذْكُرُوا مَا فِيهِ لَعَلَّكُمْ تَتَّقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_63.png,"(Ey İsrail oğulları!) Sizdən əhd-peyman aldığımızı və Tur dağını başınızın üzərinə qaldırdığımızı xatırlayın! (Biz: ) “Sizə göndərdiyimizi (Tövratı) möhkəm tutun, içindəkiləri unutmayın ki, bəlkə, pis əməllərdən çəkinəsiniz” - (deyə əmr etmişdik)."
,26,2,71,64,ثُمَّ تَوَلَّيْتُم مِّن بَعْدِ ذَٰلِكَ ۖ فَلَوْلَا فَضْلُ اللَّهِ عَلَيْكُمْ وَرَحْمَتُهُ لَكُنتُم مِّنَ الْخَاسِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_64.png,"Bundan sonra siz (əhdinizdən) döndünüz (əvvəlcə əməl etdiyiniz Tövrata sonra əməl etmədiniz). Əgər sizə Allahın yazığı və rəhmi gəlməsəydi (tövbə etmək üçün möhlət verilməsəydi), əlbəttə, (böyük) zərər çəkənlərdən olardınız."
,26,2,72,65,وَلَقَدْ عَلِمْتُمُ الَّذِينَ اعْتَدَوْا مِنكُمْ فِي السَّبْتِ فَقُلْنَا لَهُمْ كُونُوا قِرَدَةً خَاسِئِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_65.png,"Həqiqətdə siz bilirsiniz ki, içərinizdən bə’zi kəslər şənbə günü (Davud zamanında şənbə günü balıq ovunun qadağan edilməsi) haqqında olan əmrdən kənara çıxdılar. Biz də onlara: “(Zəlil və) həqir meymunlar olun!” – dedik."
,26,2,73,66,فَجَعَلْنَاهَا نَكَالًا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةً لِّلْمُتَّقِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_66.png,Biz bunu onlarla bir dövrdə yaşayanlar və sonradan gələnlər üçün ibrət və müttəqilərdən ötrü nəsihət olsun deyə etdik.
,26,2,74,67,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ إِنَّ اللَّهَ يَأْمُرُكُمْ أَن تَذْبَحُوا بَقَرَةً ۖ قَالُوا أَتَتَّخِذُنَا هُزُوًا ۖ قَالَ أَعُوذُ بِاللَّهِ أَنْ أَكُونَ مِنَ الْجَاهِلِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_67.png,"Yadınıza gətirin o vaxtı ki, Musa öz qövmünə: “Allah sizə bir inək kəsmənizi əmr edir!” – dedi. Onlar isə: “Bizi məsxərəyəmi qoyursan?” – dedilər”. (Musa da: ) Allah Özü məni cahil olmaqdan saxlasın!” – dedi."
,26,2,75,68,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا فَارِضٌ وَلَا بِكْرٌ عَوَانٌ بَيْنَ ذَٰلِكَ ۖ فَافْعَلُوا مَا تُؤْمَرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_68.png,"Onlar dedilər: “Bizdən ötrü Rəbbini çağırıb (Rəbbinə dua edib) soruş ki, o (inək) nə cür olmalıdır?” (Musa: ) “Allah o inəyin nə çox qoca, nə də çox cavan deyil, bunların ikisinin arasında (düyə) olduğunu buyurur. Sizə əmr olunan şeyi yerinə yetirin!” –dedi."
,26,2,76,69,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا لَوْنُهَا ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ صَفْرَاءُ فَاقِعٌ لَّوْنُهَا تَسُرُّ النَّاظِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_69.png,"Onlar dedilər: “Bizdən ötrü Rəbbini çağırıb soruş, qoy onun rəngini də bizə bildirsin”. O da cavabında: “(Allah) onun tünd sarı rəngli və görənlərə xoş gələn (bir inək) olduğunu buyurur”, dedi."
