Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_so,content_ar,sura name,meaning,sura images,ayah_image
Ayah 4773so,4,52,4773,38,"Mise waxay leeyihiin Sallaan ay wax ku Dhageeystaan, ha la yimaado kooda wax dhaagaystay xujo cad.",أَمْ لَهُمْ سُلَّمٌ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَانٍ مُّبِينٍ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_38.png
Ayah 4774so,4,52,4774,39,Mise Eebaa Gabdho u sugnaaday idinkana wiilal.,أَمْ لَهُ الْبَنَاتُ وَلَكُمُ الْبَنُونَ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_39.png
Ayah 4775so,4,52,4775,40,"Mise waxaad warsan Nabiyow ujuuro, oo markaas ku cuslaatay.",أَمْ تَسْأَلُهُمْ أَجْرًا فَهُم مِّن مَّغْرَمٍ مُّثْقَلُونَ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_40.png
Ayah 4776so,4,52,4776,41,Mise waxa maqanbaa agtooda ah oo ay qoraan.,أَمْ عِندَهُمُ الْغَيْبُ فَهُمْ يَكْتُبُونَ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_41.png
Ayah 4777so,4,52,4777,42,"Mise Dhagar Bay Rabaan, kuwa gaaloobay iyagaa dhakran.",أَمْ يُرِيدُونَ كَيْدًا ۖ فَالَّذِينَ كَفَرُوا هُمُ الْمَكِيدُونَ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_42.png
Ayah 4778so,4,52,4778,43,"Mise Ilaah Eebe ka soo hadlay leeyhiin, Eebaa ka fog waxay la wadaajiyeen «Ilaah-nimada».",أَمْ لَهُمْ إِلَٰهٌ غَيْرُ اللَّهِ ۚ سُبْحَانَ اللَّهِ عَمَّا يُشْرِكُونَ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_43.png
Ayah 4779so,4,52,4779,44,Hadday arkaan goosin ka mid ah Samada oo soo dhacaysa waxay odhan waa Daruuro is dulsaaran (madax adayg dartiis).,وَإِن يَرَوْا كِسْفًا مِّنَ السَّمَاءِ سَاقِطًا يَقُولُوا سَحَابٌ مَّرْكُومٌ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_44.png
Ayah 4780so,4,52,4780,45,Ee iskaga tag Nabiyow intay kala kulmaan maalinta dhexdeeda lagu halaagi doono.,فَذَرْهُمْ حَتَّىٰ يُلَاقُوا يَوْمَهُمُ الَّذِي فِيهِ يُصْعَقُونَ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_45.png
Ayah 4781so,4,52,4781,46,Maalinta ayan dhagartoodu wax u taraynin wax u gargaarana uusan jirin.,يَوْمَ لَا يُغْنِي عَنْهُمْ كَيْدُهُمْ شَيْئًا وَلَا هُمْ يُنصَرُونَ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_46.png
Ayah 4782so,4,52,4782,47,"Kuwa xad gudbay waxaa u sugnaaday caddibaad ka sokaysa (Qiyaamada), laakiin badankoodu ma oga.",وَإِنَّ لِلَّذِينَ ظَلَمُوا عَذَابًا دُونَ ذَٰلِكَ وَلَٰكِنَّ أَكْثَرَهُمْ لَا يَعْلَمُونَ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_47.png
Ayah 4783so,4,52,4783,48,"Ee ku samir xukunka Eebahaa (Nabiyow) annagaa ku ilaalinaynee, kuna; tasbiixso oo ku mahadi Eebahaa markaad kici.",وَاصْبِرْ لِحُكْمِ رَبِّكَ فَإِنَّكَ بِأَعْيُنِنَا ۖ وَسَبِّحْ بِحَمْدِ رَبِّكَ حِينَ تَقُومُ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_48.png
Ayah 4784so,4,52,4784,49,"Habeenka qaarkiisna tuko, iyo marka xiddiguhu jeedsadaan.",وَمِنَ اللَّيْلِ فَسَبِّحْهُ وَإِدْبَارَ النُّجُومِ,At-tur—الطور,Mount Sinai,public://sura_images/52.png,public://quran_images/52_49.png
Ayah 4785so,4,53,4785,1,Wuxuu ku dhaartay (Eebe) Xiddiggu markuu hoobto.,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ وَالنَّجْمِ إِذَا هَوَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_1.png
Ayah 4786so,4,53,4786,2,"Ee saaxiibkiin (Nabigu) ma dhumin, xaqana kama leexan.",مَا ضَلَّ صَاحِبُكُمْ وَمَا غَوَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_2.png
Ayah 4787so,4,53,4787,3,Kumana hadlo hawadiisa.,وَمَا يَنطِقُ عَنِ الْهَوَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_3.png
Ayah 4788so,4,53,4788,4,quraankuna waxaan waxyi Eebe ahayn ma aha.,إِنْ هُوَ إِلَّا وَحْيٌ يُوحَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_4.png
Ayah 4789so,4,53,4789,5,"Waxaana wax baray (oo xagga Eebe ka soo gaadhsiiyay) ku xoog wayn, (Malaku Jibriil).",عَلَّمَهُ شَدِيدُ الْقُوَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_5.png
Ayah 4790so,4,53,4790,6,"Ee caafimaad iyo quwaba leh, abuuriddiisuna egtahay.",ذُو مِرَّةٍ فَاسْتَوَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_6.png
Ayah 4791so,4,53,4791,7,Wuxuu joogay jihadii sare (Jibriil).,وَهُوَ بِالْأُفُقِ الْأَعْلَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_7.png
Ayah 4792so,4,53,4792,8,Kaddibna u soo dhawaaday kuna soo hoobtay (Nabiga).,ثُمَّ دَنَا فَتَدَلَّىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_8.png
Ayah 4793so,4,53,4793,9,Intuu uga jirsado Qaanso (xadhiggeed) ama ka dhaw.,فَكَانَ قَابَ قَوْسَيْنِ أَوْ أَدْنَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_9.png
Ayah 4794so,4,53,4794,10,Wuxuuna Eebe waxyooday Addoonkiisa (Nabiga) wuxuu u waxyooday.,فَأَوْحَىٰ إِلَىٰ عَبْدِهِ مَا أَوْحَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_10.png
Ayah 4795so,4,53,4795,11,Qalbiguna Ma beeniyo wuxuu arkay (Nabigu).,مَا كَذَبَ الْفُؤَادُ مَا رَأَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_11.png
Ayah 4796so,4,53,4796,12,Ee ma idinkaa ka murmi «kana doodi» wuxuu arkay.,أَفَتُمَارُونَهُ عَلَىٰ مَا يَرَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_12.png
Ayah 4797so,4,53,4797,13,Dhabnimuu Nabigu u arkay Jibrill mar kale.,وَلَقَدْ رَآهُ نَزْلَةً أُخْرَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_13.png
Ayah 4798so,4,53,4798,14,Sidratul-Muntaha agteeda.,عِندَ سِدْرَةِ الْمُنتَهَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_14.png
Ayah 4799so,4,53,4799,15,Agteedana waxaa ah Jannatul-ma'waa.,عِندَهَا جَنَّةُ الْمَأْوَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_15.png
Ayah 4800so,4,53,4800,16,(Wuxuu arkay) waqtiguu daboolayay Sidrada wax daboola.,إِذْ يَغْشَى السِّدْرَةَ مَا يَغْشَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_16.png
Ayah 4801so,4,53,4801,17,Arragguna kama iilan wuxuu arkay (Nabigu) mana xadgudbin.,مَا زَاغَ الْبَصَرُ وَمَا طَغَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_17.png
Ayah 4802so,4,53,4802,18,Dhabnimo yuuna u arkay (Nabigu) Aayado Eebe oo waawayn.,لَقَدْ رَأَىٰ مِنْ آيَاتِ رَبِّهِ الْكُبْرَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_18.png
Ayah 4803so,4,53,4803,19,Ka warrama (Sanamyada) Laata iyo Cuza.,أَفَرَأَيْتُمُ اللَّاتَ وَالْعُزَّىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_19.png
Ayah 4804so,4,53,4804,20,Iya Manaatadii saddexaad ee kale.,وَمَنَاةَ الثَّالِثَةَ الْأُخْرَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_20.png
Ayah 4805so,4,53,4805,21,Idinku ma waxaad leedihiin Lab Eebana Dhaddigga.,أَلَكُمُ الذَّكَرُ وَلَهُ الْأُنثَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_21.png
Ayah 4806so,4,53,4806,22,Taasi waa qayb dulan ah.,تِلْكَ إِذًا قِسْمَةٌ ضِيزَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_22.png
Ayah 4807so,4,53,4807,23,"Sanammaduna magacyo aad magacowdeen idinka iyo Aabayawgiin mooyeen wax kale ma aha, wax xuja ahna Eebe uma soo dajinin, waxaan mala ahaynna ma raacayaan iyo waxa naftoodu doonto, xagga Eebana waxaa uga yimid hanuun.",إِنْ هِيَ إِلَّا أَسْمَاءٌ سَمَّيْتُمُوهَا أَنتُمْ وَآبَاؤُكُم مَّا أَنزَلَ اللَّهُ بِهَا مِن سُلْطَانٍ ۚ إِن يَتَّبِعُونَ إِلَّا الظَّنَّ وَمَا تَهْوَى الْأَنفُسُ ۖ وَلَقَدْ جَاءَهُم مِّن رَّبِّهِمُ الْهُدَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_23.png
Ayah 4808so,4,53,4808,24,Mise dadka waxaa u sugnaaday waxay yididiishaan.,أَمْ لِلْإِنسَانِ مَا تَمَنَّىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_24.png
Ayah 4809so,4,53,4809,25,Aakhiro iyo Adduunba Eebaa iska leh.,فَلِلَّهِ الْآخِرَةُ وَالْأُولَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_25.png
Ayah 4810so,4,53,4810,26,"Badanaa Malag Samada ku sugan oon shafeecadiisu waxba anfacaynin in Eebe idmo mooyee, Cidduu la doono oo ka raalli noqdo.",۞ وَكَم مِّن مَّلَكٍ فِي السَّمَاوَاتِ لَا تُغْنِي شَفَاعَتُهُمْ شَيْئًا إِلَّا مِن بَعْدِ أَن يَأْذَنَ اللَّهُ لِمَن يَشَاءُ وَيَرْضَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_26.png
Ayah 4811so,4,53,4811,27,Kuwa aan rumaynin Aakhiro waxay Malaa'igta ku magacaabi magac dhaddig.,إِنَّ الَّذِينَ لَا يُؤْمِنُونَ بِالْآخِرَةِ لَيُسَمُّونَ الْمَلَائِكَةَ تَسْمِيَةَ الْأُنثَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_27.png
Ayah 4812so,4,53,4812,28,"Wax cilmi ahna uma laha, ee waxay raaci mala uun, malana xaqa wax kama taro.",وَمَا لَهُم بِهِ مِنْ عِلْمٍ ۖ إِن يَتَّبِعُونَ إِلَّا الظَّنَّ ۖ وَإِنَّ الظَّنَّ لَا يُغْنِي مِنَ الْحَقِّ شَيْئًا,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_28.png
Ayah 4813so,4,53,4813,29,Ee iskaga jeedso (nabiyow) Ruux ka tagay xukayga (Quraanka) oon doonin waxaan nolosha Adduunka ahayn.,فَأَعْرِضْ عَن مَّن تَوَلَّىٰ عَن ذِكْرِنَا وَلَمْ يُرِدْ إِلَّا الْحَيَاةَ الدُّنْيَا,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_29.png
Ayah 4814so,4,53,4814,30,"Kaasina waa garaadkooda aqooneed intuu gaadhay, Eebana waa ogyahay cidda ka dhuntay jidkiisa, waana ogyahay cidda hanuunsan.",ذَٰلِكَ مَبْلَغُهُم مِّنَ الْعِلْمِ ۚ إِنَّ رَبَّكَ هُوَ أَعْلَمُ بِمَن ضَلَّ عَن سَبِيلِهِ وَهُوَ أَعْلَمُ بِمَنِ اهْتَدَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_30.png
Ayah 4815so,4,53,4815,31,"Samaawaadka iyo Dhulka waxa ku sugan Eebaa iska leh, si uu uga abaalmariyo kuwa xumaanta falay camalkoodii, ugana abaalmariyo kuwii wanaagga falay wanaag.",وَلِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ لِيَجْزِيَ الَّذِينَ أَسَاءُوا بِمَا عَمِلُوا وَيَجْزِيَ الَّذِينَ أَحْسَنُوا بِالْحُسْنَى,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_31.png
Ayah 4816so,4,53,4816,32,"Waana kuwa ka fogaada dambiga waawayn iyo xumaanta, wax yaryar mooyeen, Eebana waa waasac dambidhaafkiisu, wuuna idin ogyahay markuu idinka abuuray Dhulka iyo markaad ku asturantihiin uurka hooyadiin, ee Naftiinna ha ammaanina Eebaa og cidda dhawrsashada badane.",الَّذِينَ يَجْتَنِبُونَ كَبَائِرَ الْإِثْمِ وَالْفَوَاحِشَ إِلَّا اللَّمَمَ ۚ إِنَّ رَبَّكَ وَاسِعُ الْمَغْفِرَةِ ۚ هُوَ أَعْلَمُ بِكُمْ إِذْ أَنشَأَكُم مِّنَ الْأَرْضِ وَإِذْ أَنتُمْ أَجِنَّةٌ فِي بُطُونِ أُمَّهَاتِكُمْ ۖ فَلَا تُزَكُّوا أَنفُسَكُمْ ۖ هُوَ أَعْلَمُ بِمَنِ اتَّقَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_32.png
Ayah 4817so,4,53,4817,33,Ka warrama midka xaqa ka jeedsaday.,أَفَرَأَيْتَ الَّذِي تَوَلَّىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_33.png
Ayah 4818so,4,53,4818,34,Oo wax ar bixiyay inta kalana reebtay.,وَأَعْطَىٰ قَلِيلًا وَأَكْدَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_34.png
Ayah 4819so,4,53,4819,35,Ma agtiisaa cilmiga maqan yaallaa oo wuu arkaa.,أَعِندَهُ عِلْمُ الْغَيْبِ فَهُوَ يَرَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_35.png
Ayah 4820so,4,53,4820,36,Miyaan looga warramin (dadka) wixii ku yiillay Kitaabkii (Nabi Muuse).,أَمْ لَمْ يُنَبَّأْ بِمَا فِي صُحُفِ مُوسَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_36.png
Ayah 4821so,4,53,4821,37,Iyo kii (Nabi Ibraahimkii) ee oofiyay (wixii lafaray).,وَإِبْرَاهِيمَ الَّذِي وَفَّىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_37.png
Ayah 4822so,4,53,4822,38,Inaan nafna dambi naf kale qaadaynin.,أَلَّا تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_38.png
Ayah 4823so,4,53,4823,39,Ruuxna wuxuusan camalfalin heleeynin.,وَأَن لَّيْسَ لِلْإِنسَانِ إِلَّا مَا سَعَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_39.png
Ayah 4824so,4,53,4824,40,Camalkiisana la arki doono.,وَأَنَّ سَعْيَهُ سَوْفَ يُرَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_40.png
Ayah 4825so,4,53,4825,41,Ka dibna looga abaalmarin doono si buuxda.,ثُمَّ يُجْزَاهُ الْجَزَاءَ الْأَوْفَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_41.png
Ayah 4826so,4,53,4826,42,Eebaa xaggiisana loo ahaan.,وَأَنَّ إِلَىٰ رَبِّكَ الْمُنتَهَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_42.png
Ayah 4827so,4,53,4827,43,Eebe waakan wax ka qosliya kana oohiya.,وَأَنَّهُ هُوَ أَضْحَكَ وَأَبْكَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_43.png
Ayah 4828so,4,53,4828,44,Isagaana wax dila waxna nooleeya.,وَأَنَّهُ هُوَ أَمَاتَ وَأَحْيَا,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_44.png
Ayah 4829so,4,53,4829,45,Isagaana abuuray labada nooc ee ah lab iyo dhaddigba.,وَأَنَّهُ خَلَقَ الزَّوْجَيْنِ الذَّكَرَ وَالْأُنثَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_45.png
Ayah 4830so,4,53,4830,46,Kana ahaysiiyay dhibic soo baxday.,مِن نُّطْفَةٍ إِذَا تُمْنَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_46.png
Ayah 4831so,4,53,4831,47,Isagaana ahaysiin soo celinta kale.,وَأَنَّ عَلَيْهِ النَّشْأَةَ الْأُخْرَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_47.png
Ayah 4832so,4,53,4832,48,Eebe isagaa wax Hodmiya isagaana wax faqiiriya.,وَأَنَّهُ هُوَ أَغْنَىٰ وَأَقْنَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_48.png
Ayah 4833so,4,53,4833,49,Waana Eebaha xiddigga Shicra.,وَأَنَّهُ هُوَ رَبُّ الشِّعْرَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_49.png
Ayah 4834so,4,53,4834,50,Eebe isagaa halaagay Caadkii hore.,وَأَنَّهُ أَهْلَكَ عَادًا الْأُولَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_50.png
Ayah 4835so,4,53,4835,51,Iyo Thamuudba waxna kama reebin.,وَثَمُودَ فَمَا أَبْقَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_51.png
Ayah 4836so,4,53,4836,52,"(Nabi Nuux) Qoomkiisiina horuu (uhalaagay), waxayna ahaayeen kuwa dulmi badan oo xadgudub badan.",وَقَوْمَ نُوحٍ مِّن قَبْلُ ۖ إِنَّهُمْ كَانُوا هُمْ أَظْلَمَ وَأَطْغَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_52.png
Ayah 4837so,4,53,4837,53,Qoomkii (Nabi Luudhna) wuu riday (Eebe).,وَالْمُؤْتَفِكَةَ أَهْوَىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_53.png
Ayah 4838so,4,53,4838,54,Wuxuuna ka daboolay wuxuu ku daboolay (oo caddibaad ah).,فَغَشَّاهَا مَا غَشَّىٰ,An-Najm—النجم,The Star,public://sura_images/53.png,public://quran_images/53_54.png
