Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_sq
,17,20,2422,74,إِنَّهُ مَن يَأْتِ رَبَّهُ مُجْرِمًا فَإِنَّ لَهُ جَهَنَّمَ لَا يَمُوتُ فِيهَا وَلَا يَحْيَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_74.png,"Me të vërtetë, ai që para Zotit të vet del si kriminel, atë, me të vërtetë, e pret skëterra; në të – ai, as nuk vdes as nuk jeton."
,17,20,2423,75,وَمَن يَأْتِهِ مُؤْمِنًا قَدْ عَمِلَ الصَّالِحَاتِ فَأُولَٰئِكَ لَهُمُ الدَّرَجَاتُ الْعُلَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_75.png,"E, kush vie tek Ai, si besimtarë, e që madje, ka punuar vepra të mira, vetëm ata kanë pozita të larta,"
,17,20,2424,76,جَنَّاتُ عَدْنٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا ۚ وَذَٰلِكَ جَزَاءُ مَن تَزَكَّىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_76.png,"kopshtet e Adnit, nëpër të cilët rrjedhin lumenjtë, e, në të cilët, ata do të qëndrojnë përherë. Ky është shpërblimi për atë që është i spastruar nga mohimi."
,17,20,2425,77,وَلَقَدْ أَوْحَيْنَا إِلَىٰ مُوسَىٰ أَنْ أَسْرِ بِعِبَادِي فَاضْرِبْ لَهُمْ طَرِيقًا فِي الْبَحْرِ يَبَسًا لَّا تَخَافُ دَرَكًا وَلَا تَخْشَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_77.png,"Na, i kemi shpallur Musait: “Udhëto natën me robërit e Mi dhe bënju atyre një rrugë të tharë nëpër det; nuk do të frikësohesh ti, se do të të arrijë ai (Faraoni), as nuk do të frikësohesh (nga fundosja)”."
,17,20,2426,78,فَأَتْبَعَهُمْ فِرْعَوْنُ بِجُنُودِهِ فَغَشِيَهُم مِّنَ الْيَمِّ مَا غَشِيَهُمْ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_78.png,"E, Faraoni – me ushtrinë e tij, i ndoqi ata, e deti i mbuloi ata – me një mbulesë të madhe;"
,17,20,2427,79,وَأَضَلَّ فِرْعَوْنُ قَوْمَهُ وَمَا هَدَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_79.png,"Faraoni i solli humbje popullit të vet, e nuk e udhëzoi në rrugë të drejtë."
,17,20,2428,80,يَا بَنِي إِسْرَائِيلَ قَدْ أَنجَيْنَاكُم مِّنْ عَدُوِّكُمْ وَوَاعَدْنَاكُمْ جَانِبَ الطُّورِ الْأَيْمَنَ وَنَزَّلْنَا عَلَيْكُمُ الْمَنَّ وَالسَّلْوَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_80.png,"O bijtë e Israelit, Na ju kemi shpëtuar juve nga armiku juaj, u kemi premtuar juve (shumë dhunti) në anën e djathtë të Turit, dhe u kemi dhënë menn – (një lloj ushqimi i ëmbël) dhe fëllanza."
,17,20,2429,81,كُلُوا مِن طَيِّبَاتِ مَا رَزَقْنَاكُمْ وَلَا تَطْغَوْا فِيهِ فَيَحِلَّ عَلَيْكُمْ غَضَبِي ۖ وَمَن يَحْلِلْ عَلَيْهِ غَضَبِي فَقَدْ هَوَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_81.png,"Hani nga ushqimet e këndshme, me të cilat u kemi furnizuar ne juve, mos u bëni të azdisur në to, e t’ju arrijë zemrimi (dënimi) Im. Atë që e arrinë zemrimi Im, (ai) është i humbur!"
,17,20,2430,82,وَإِنِّي لَغَفَّارٌ لِّمَن تَابَ وَآمَنَ وَعَمِلَ صَالِحًا ثُمَّ اهْتَدَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_82.png,"Me të vërtetë, Unë jam falës për atë që pendohet dhe beson e punon vepra të mira, e qëndron në rrugë të drejtë."
,17,20,2431,83,۞ وَمَا أَعْجَلَكَ عَن قَوْمِكَ يَا مُوسَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_83.png,"E, përse nxitove para popullit tënd, Musa?"
,17,20,2432,84,قَالَ هُمْ أُولَاءِ عَلَىٰ أَثَرِي وَعَجِلْتُ إِلَيْكَ رَبِّ لِتَرْضَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_84.png,"(Musai) tha: “Ja, ata, shkojnë pas gjurmëve të mia, e unë nxitova te Ti, o Zoti im, për të fituar kënaqësinë Tënde”."
,17,20,2433,85,قَالَ فَإِنَّا قَدْ فَتَنَّا قَوْمَكَ مِن بَعْدِكَ وَأَضَلَّهُمُ السَّامِرِيُّ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_85.png,"(Perëndia) tha: “Na e kemi vënë në sprovë popullin tënd – pas teje, e i humbi ata Samirija”"
,17,20,2434,86,فَرَجَعَ مُوسَىٰ إِلَىٰ قَوْمِهِ غَضْبَانَ أَسِفًا ۚ قَالَ يَا قَوْمِ أَلَمْ يَعِدْكُمْ رَبُّكُمْ وَعْدًا حَسَنًا ۚ أَفَطَالَ عَلَيْكُمُ الْعَهْدُ أَمْ أَرَدتُّمْ أَن يَحِلَّ عَلَيْكُمْ غَضَبٌ مِّن رَّبِّكُمْ فَأَخْلَفْتُم مَّوْعِدِي,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_86.png,"U kthye Musai te populli i vet, i zemruar dhe i pikëlluar. Tha: “O populli im, vallë, a nuk ju premtoi Zoti juaj premtim të mirë? A mos ju zgjat tepër koha (prej se jam ndarë nga ju), ose dëshironi ju, që t’ju godasë zemrimi i Zotit tuaj, e për këtë, nuk i jeni përmbajtur premtimit që më dhatë mua!”"
,17,20,2435,87,قَالُوا مَا أَخْلَفْنَا مَوْعِدَكَ بِمَلْكِنَا وَلَٰكِنَّا حُمِّلْنَا أَوْزَارًا مِّن زِينَةِ الْقَوْمِ فَقَذَفْنَاهَا فَكَذَٰلِكَ أَلْقَى السَّامِرِيُّ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_87.png,"Ata u përgjegjën: “Na nuk e kemi thyer premtimin që të patëm dhënë ty me vullnetin tonë, por ne qemë të ngarkuar me peshë të rëndë – me stoli të popullit, andaj i hodhëm ato (në zjarr)”. Po kështu, i hodhi edhe Samirija,"
,17,20,2436,88,فَأَخْرَجَ لَهُمْ عِجْلًا جَسَدًا لَّهُ خُوَارٌ فَقَالُوا هَٰذَا إِلَٰهُكُمْ وَإِلَٰهُ مُوسَىٰ فَنَسِيَ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_88.png,"dhe nga këto (stoli të hedhura në zjarr), ai (Samirija) nxori për popull trup viçi që pëlliste, dhe ata, atëherë, thanë: “Ky është zoti juaj dhe zoti Musait, ai e ka harruar atë (e ka shkuar ta kërkojë në Tur)!”"
,17,20,2437,89,أَفَلَا يَرَوْنَ أَلَّا يَرْجِعُ إِلَيْهِمْ قَوْلًا وَلَا يَمْلِكُ لَهُمْ ضَرًّا وَلَا نَفْعًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_89.png,"Vallë, a nuk shohin ata, se (viçi) nuk u drejtohet atyre me asnjë fjalë dhe, nuk është në gjendje t’u sjellë atyre kurrfarë dëmi e as kurrfarë dobie."
,17,20,2438,90,وَلَقَدْ قَالَ لَهُمْ هَارُونُ مِن قَبْلُ يَا قَوْمِ إِنَّمَا فُتِنتُم بِهِ ۖ وَإِنَّ رَبَّكُمُ الرَّحْمَٰنُ فَاتَّبِعُونِي وَأَطِيعُوا أَمْرِي,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_90.png,"E, atyre – Haruni u ka thënë qysh më parë: “O populli im! Ju, me këtë, vetëm jeni sjellë në sprovë, e Zoti juaj është Mëshirues, andaj pasomëni mu dhe dëgjoni urdhërin tim!”"
,17,20,2439,91,قَالُوا لَن نَّبْرَحَ عَلَيْهِ عَاكِفِينَ حَتَّىٰ يَرْجِعَ إِلَيْنَا مُوسَىٰ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_91.png,"Ata u përgjegjën: “Na do t’i lutemi atij (viçit) vazhdimisht, derisa të mos na kthehet Musai”."
,17,20,2440,92,قَالَ يَا هَارُونُ مَا مَنَعَكَ إِذْ رَأَيْتَهُمْ ضَلُّوا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_92.png,"(Musai) tha: “O Harun, a të ka penguar ty, - kur i ke parë ata se kanë humbur –"
,17,20,2441,93,أَلَّا تَتَّبِعَنِ ۖ أَفَعَصَيْتَ أَمْرِي,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_93.png,përse të mos shkosh pas meje? A mos qe ti i padëgjueshëm ndaj urdhërit tim?”
,17,20,2442,94,قَالَ يَا ابْنَ أُمَّ لَا تَأْخُذْ بِلِحْيَتِي وَلَا بِرَأْسِي ۖ إِنِّي خَشِيتُ أَن تَقُولَ فَرَّقْتَ بَيْنَ بَنِي إِسْرَائِيلَ وَلَمْ تَرْقُبْ قَوْلِي,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_94.png,"(Haruni) tha: “O biri nënës sime, mos më kap mua për mjekrën time as për kokën time, unë jam frikësuar që ti do të thuash: “Ke bërë përçarje në mesin e bijve të Israelit e nuk i ke mbajtur fjalët e mia”."
,17,20,2443,95,قَالَ فَمَا خَطْبُكَ يَا سَامِرِيُّ,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_95.png,"(Musai) tha: “E ç’është puna jote, o Samiri?”"
,17,20,2444,96,قَالَ بَصُرْتُ بِمَا لَمْ يَبْصُرُوا بِهِ فَقَبَضْتُ قَبْضَةً مِّنْ أَثَرِ الرَّسُولِ فَنَبَذْتُهَا وَكَذَٰلِكَ سَوَّلَتْ لِي نَفْسِي,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_96.png,"(Samirija) u përgjegj: “Unë kam parë atë që nuk e kanë parë ata, - e kam marrë një grusht dhe në gjurmët e (kalit të) Pejgamberit, e atë – e kam hedhur (në stolinë e shkrirë), dhe kështu, ajo, më është zbukuruar mua (e keqja ime)”."
,17,20,2445,97,قَالَ فَاذْهَبْ فَإِنَّ لَكَ فِي الْحَيَاةِ أَن تَقُولَ لَا مِسَاسَ ۖ وَإِنَّ لَكَ مَوْعِدًا لَّن تُخْلَفَهُ ۖ وَانظُرْ إِلَىٰ إِلَٰهِكَ الَّذِي ظَلْتَ عَلَيْهِ عَاكِفًا ۖ لَّنُحَرِّقَنَّهُ ثُمَّ لَنَنسِفَنَّهُ فِي الْيَمِّ نَسْفًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_97.png,"(Musai) tha: “E, atëherë shko! – tërë jetën do të flasësh: “S’ka prekje (le të mos më prekë askush) dhe ty të është caktuar një premtim, i cili doemos do të zbatohet. Shiko në zotin tënd, të cilin ti e ke adhuruar vazhdimisht. Na, do ta djegim atë, e pastaj do ta hedhim atë në det – si pluhur."
,17,20,2446,98,إِنَّمَا إِلَٰهُكُمُ اللَّهُ الَّذِي لَا إِلَٰهَ إِلَّا هُوَ ۚ وَسِعَ كُلَّ شَيْءٍ عِلْمًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_98.png,Zoti juaj është vetëm Perëndia; që s’ka zot tjetër përveç Tij; që dijenia e Tij i përfshinë të gjitha gjërat!”
,17,20,2447,99,كَذَٰلِكَ نَقُصُّ عَلَيْكَ مِنْ أَنبَاءِ مَا قَدْ سَبَقَ ۚ وَقَدْ آتَيْنَاكَ مِن لَّدُنَّا ذِكْرًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_99.png,"Kështu pra, Na ty (o Muhammed) t’i tregojmë disa lajme (për atë) që kanë kaluar, dhe ta kemi, dhënë ty Kur’anin – prej anës Sonë."
,17,20,2448,100,مَّنْ أَعْرَضَ عَنْهُ فَإِنَّهُ يَحْمِلُ يَوْمَ الْقِيَامَةِ وِزْرًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_100.png,"Kush shmaget nga ai (Kur’ani), ai në Ditën e Kijametit, do të bartë ngarkesë të rëndë (dënim),"
,17,20,2449,101,خَالِدِينَ فِيهِ ۖ وَسَاءَ لَهُمْ يَوْمَ الْقِيَامَةِ حِمْلًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_101.png,"përherë do të mbetet (duke bartur atë). Sa barë e shëmtuar që është ajo në Ditën e Kijametit,"
,17,20,2450,102,يَوْمَ يُنفَخُ فِي الصُّورِ ۚ وَنَحْشُرُ الْمُجْرِمِينَ يَوْمَئِذٍ زُرْقًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_102.png,"në Ditën kur do të fryhet në Sur. Atë ditë do t’i tubojmë mëkatarët duke qenë syzgurdulluar,"
,17,20,2451,103,يَتَخَافَتُونَ بَيْنَهُمْ إِن لَّبِثْتُمْ إِلَّا عَشْرًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_103.png,dhe njëri-tjetrit do t’i pëshpërisin (duke thënë): “Ju keni qëndruar (në të kaluarën) vetëm dhjetë ditë”.
,17,20,2452,104,نَّحْنُ أَعْلَمُ بِمَا يَقُولُونَ إِذْ يَقُولُ أَمْثَلُهُمْ طَرِيقَةً إِن لَّبِثْتُمْ إِلَّا يَوْمًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_104.png,"Na dimë më së miri se çka do të thonë ata (në Ditën e Kijametit), kur më i mençuri nga ata, thotë: “Ju keni qëndruar vetëm një ditë”."
,17,20,2453,105,وَيَسْأَلُونَكَ عَنِ الْجِبَالِ فَقُلْ يَنسِفُهَا رَبِّي نَسْفًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_105.png,"Dhe, të pyesin ty (o Muhammed) për malet (çka do të bëhet me to në Ditën e Kijametit). Thuaj: “Do t’i copëtoj krejtësisht Zoti im,"
,17,20,2454,106,فَيَذَرُهَا قَاعًا صَفْصَفًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_106.png,"e toka do të bëhet fushë e rrafshët,"
,17,20,2455,107,لَّا تَرَىٰ فِيهَا عِوَجًا وَلَا أَمْتًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_107.png,nuk do të shohësh në të (tokë) as lugina as brigje”.
,17,20,2456,108,يَوْمَئِذٍ يَتَّبِعُونَ الدَّاعِيَ لَا عِوَجَ لَهُ ۖ وَخَشَعَتِ الْأَصْوَاتُ لِلرَّحْمَٰنِ فَلَا تَسْمَعُ إِلَّا هَمْسًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_108.png,"Atë ditë, ata do të shkojnë pas thirrësit, duke mos pasur shmangie në të, e zërat do t’i përulen Mëshiruesit të Gjithmbarshëm, e ti nuk do të dëgjosh tjetër, pos pëshpëritjes."
,17,20,2457,109,يَوْمَئِذٍ لَّا تَنفَعُ الشَّفَاعَةُ إِلَّا مَنْ أَذِنَ لَهُ الرَّحْمَٰنُ وَرَضِيَ لَهُ قَوْلًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_109.png,"Atë ditë, nuk do të bëjë dobi ndërmjetësimi i askujt, përveç ndërmjetësimit të atij, që i jep leje Mëshiruesi dhe që është i kënaqur me fjalët e tij."
,17,20,2458,110,يَعْلَمُ مَا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُمْ وَلَا يُحِيطُونَ بِهِ عِلْمًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_110.png,"Ai di ç’ka para tyre dhe ç’ka pas tyre; e ata, nuk mund ta ngërthejnë dijeninë e Perëndisë – me dijeninë e tyre."
,17,20,2459,111,۞ وَعَنَتِ الْوُجُوهُ لِلْحَيِّ الْقَيُّومِ ۖ وَقَدْ خَابَ مَنْ حَمَلَ ظُلْمًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_111.png,"Fytyrat (e njerëzve) do t’i përulen (Perëndisë) të Gjallit, të Amshueshmit (Mbikëqyrësit të Gjithësisë). Do të humbë ai që ka ngarkuar të keqen (që i ka bërë shok Perëndisë),"
,17,20,2460,112,وَمَن يَعْمَلْ مِنَ الصَّالِحَاتِ وَهُوَ مُؤْمِنٌ فَلَا يَخَافُ ظُلْمًا وَلَا هَضْمًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_112.png,"e ai që punon vepra të mira dhe është besimtar, nuk do të druajë nga padrejtësia (shtimi i dënimit), as nga të manguarit (e shpërblimit)."
,17,20,2461,113,وَكَذَٰلِكَ أَنزَلْنَاهُ قُرْآنًا عَرَبِيًّا وَصَرَّفْنَا فِيهِ مِنَ الْوَعِيدِ لَعَلَّهُمْ يَتَّقُونَ أَوْ يُحْدِثُ لَهُمْ ذِكْرًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_113.png,"Dhe kështu Ne, e kemi zbritur Kur’anin në gjuhën arabe, dhe në të kemi përsëritur vërejtjet, që ata të ruhen nga mëkatet, ose që t’i orientojë ata në këshillim."
,17,20,2462,114,فَتَعَالَى اللَّهُ الْمَلِكُ الْحَقُّ ۗ وَلَا تَعْجَلْ بِالْقُرْآنِ مِن قَبْلِ أَن يُقْضَىٰ إِلَيْكَ وَحْيُهُ ۖ وَقُل رَّبِّ زِدْنِي عِلْمًا,Taha—طه,Taha,public://sura_images/20.png,public://quran_images/20_114.png,"I Lartë është Perëndia – Sundues – i Vërtetë! Dhe, mos nxito në të lexuarit e Kur’anit (o Muhammed!) para se të përfundojë (shpallja e tij), dhe thuaj: “O Zoti im, shtoma dijeninë mua!”"
