Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_sv
,16,48,4595,12,بَلْ ظَنَنتُمْ أَن لَّن يَنقَلِبَ الرَّسُولُ وَالْمُؤْمِنُونَ إِلَىٰ أَهْلِيهِمْ أَبَدًا وَزُيِّنَ ذَٰلِكَ فِي قُلُوبِكُمْ وَظَنَنتُمْ ظَنَّ السَّوْءِ وَكُنتُمْ قَوْمًا بُورًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_12.png,"Ja, det gick så långt att ni frågade er om Profeten och de troende alls skulle komma tillbaka till de sina, vilket innerst inne föreföll er vara det bästa [som kunde hända]. Och i ert stilla sinne tänkte ni onda tankar eftersom ni är onda människor!"""
,16,48,4596,13,وَمَن لَّمْ يُؤْمِن بِاللَّهِ وَرَسُولِهِ فَإِنَّا أَعْتَدْنَا لِلْكَافِرِينَ سَعِيرًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_13.png,"För dem som inte vill tro på Gud och Hans Sändebud - ja, för alla som förnekar sanningen - har Vi en högt flammande Eld i beredskap!"
,16,48,4597,14,وَلِلَّهِ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ ۚ يَغْفِرُ لِمَن يَشَاءُ وَيُعَذِّبُ مَن يَشَاءُ ۚ وَكَانَ اللَّهُ غَفُورًا رَّحِيمًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_14.png,"Guds är herraväldet över himlarna och jorden. Han förlåter den Han vill och Han straffar den Han vill. Gud är ständigt förlåtande, barmhärtig."
,16,48,4598,15,سَيَقُولُ الْمُخَلَّفُونَ إِذَا انطَلَقْتُمْ إِلَىٰ مَغَانِمَ لِتَأْخُذُوهَا ذَرُونَا نَتَّبِعْكُمْ ۖ يُرِيدُونَ أَن يُبَدِّلُوا كَلَامَ اللَّهِ ۚ قُل لَّن تَتَّبِعُونَا كَذَٰلِكُمْ قَالَ اللَّهُ مِن قَبْلُ ۖ فَسَيَقُولُونَ بَلْ تَحْسُدُونَنَا ۚ بَلْ كَانُوا لَا يَفْقَهُونَ إِلَّا قَلِيلًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_15.png,"När ni beger er ut på krigståg där byte kan väntas, säger de som [förut] höll sig borta: ""Låt oss gå med er"" - de vill alltså ändra på Guds ord. Säg: ""Ni skall inte gå med oss! Gud har redan sagt så."" Då kommer de att svara: ""Ni missunnar oss [del i bytet]!"" Nej, de förstår inte mycket!"
,16,48,4599,16,قُل لِّلْمُخَلَّفِينَ مِنَ الْأَعْرَابِ سَتُدْعَوْنَ إِلَىٰ قَوْمٍ أُولِي بَأْسٍ شَدِيدٍ تُقَاتِلُونَهُمْ أَوْ يُسْلِمُونَ ۖ فَإِن تُطِيعُوا يُؤْتِكُمُ اللَّهُ أَجْرًا حَسَنًا ۖ وَإِن تَتَوَلَّوْا كَمَا تَوَلَّيْتُم مِّن قَبْلُ يُعَذِّبْكُمْ عَذَابًا أَلِيمًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_16.png,"Säg till de ökenaraber som inte följde er: ""[En dag] kommer ni att kallas [till kamp] mot ett folk av starka och orädda krigare, och ni måste kämpa mot dem om de inte [genast] sträcker vapen; om ni då lyder skall Gud ge er en vacker belöning, men om ni håller er undan så som ni nu höll er undan, skall Han straffa er med ett plågsamt straff."""
,16,48,4600,17,لَّيْسَ عَلَى الْأَعْمَىٰ حَرَجٌ وَلَا عَلَى الْأَعْرَجِ حَرَجٌ وَلَا عَلَى الْمَرِيضِ حَرَجٌ ۗ وَمَن يُطِعِ اللَّهَ وَرَسُولَهُ يُدْخِلْهُ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ ۖ وَمَن يَتَوَلَّ يُعَذِّبْهُ عَذَابًا أَلِيمًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_17.png,"Ingen blind kan klandras och ingen halt och ingen sjuk kan klandras [för att de inte går med i ett krig för Guds sak]. Men alla som lyder Gud och Hans Sändebud skall Gud föra till lustgårdar, vattnade av bäckar, och alla som undandrar sig [plikten att lyda] skall Han straffa med ett plågsamt straff."
,16,48,4601,18,۞ لَّقَدْ رَضِيَ اللَّهُ عَنِ الْمُؤْمِنِينَ إِذْ يُبَايِعُونَكَ تَحْتَ الشَّجَرَةِ فَعَلِمَ مَا فِي قُلُوبِهِمْ فَأَنزَلَ السَّكِينَةَ عَلَيْهِمْ وَأَثَابَهُمْ فَتْحًا قَرِيبًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_18.png,GUD SÅG med välbehag på de troende när de svor dig trohetsed under trädet; Han visste nämligen vad de [tänkte] i sitt innersta. Han lät deras sinnen fyllas av lugn och tillförsikt och lovade dem en snar seger som belöning
,16,48,4602,19,وَمَغَانِمَ كَثِيرَةً يَأْخُذُونَهَا ۗ وَكَانَ اللَّهُ عَزِيزًا حَكِيمًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_19.png,"med rikligt krigsbyte, som skulle tillfalla dem; Gud är Allsmäktig, Vis."
,16,48,4603,20,وَعَدَكُمُ اللَّهُ مَغَانِمَ كَثِيرَةً تَأْخُذُونَهَا فَعَجَّلَ لَكُمْ هَٰذِهِ وَكَفَّ أَيْدِيَ النَّاسِ عَنكُمْ وَلِتَكُونَ آيَةً لِّلْمُؤْمِنِينَ وَيَهْدِيَكُمْ صِرَاطًا مُّسْتَقِيمًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_20.png,"Gud har gett er löfte om [många segrar och att] rikligt byte skall tillfalla er - ja, detta har redan kommit er till del - och Han hindrade fienden från att angripa er för att ge de troende ett tecken och för att leda er på en rak väg."
,16,48,4604,21,وَأُخْرَىٰ لَمْ تَقْدِرُوا عَلَيْهَا قَدْ أَحَاطَ اللَّهُ بِهَا ۚ وَكَانَ اللَّهُ عَلَىٰ كُلِّ شَيْءٍ قَدِيرًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_21.png,"En annan [vinst väntar], som ni hittills inte har kunnat [tillkämpa er], [men] den ligger inom räckhåll för Gud, som har allt i Sin makt."
,16,48,4605,22,وَلَوْ قَاتَلَكُمُ الَّذِينَ كَفَرُوا لَوَلَّوُا الْأَدْبَارَ ثُمَّ لَا يَجِدُونَ وَلِيًّا وَلَا نَصِيرًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_22.png,"Om de som förnekar sanningen [nu] ger sig i strid med er, skall de snart göra helt om och fly och de kommer inte att finna någon beskyddare och ingen hjälpare."
,16,48,4606,23,سُنَّةَ اللَّهِ الَّتِي قَدْ خَلَتْ مِن قَبْلُ ۖ وَلَن تَجِدَ لِسُنَّةِ اللَّهِ تَبْدِيلًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_23.png,"Så har Gud gått till väga i gångna tider, och du skall finna att Guds vägar förblir desamma."
,16,48,4607,24,وَهُوَ الَّذِي كَفَّ أَيْدِيَهُمْ عَنكُمْ وَأَيْدِيَكُمْ عَنْهُم بِبَطْنِ مَكَّةَ مِن بَعْدِ أَنْ أَظْفَرَكُمْ عَلَيْهِمْ ۚ وَكَانَ اللَّهُ بِمَا تَعْمَلُونَ بَصِيرًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_24.png,"Det är Han som i Mekka-dalen höll deras händer borta från er och era händer borta från dem, sedan Han låtit er få övertaget över dem; och Gud såg vad ni gjorde."
,16,48,4608,25,هُمُ الَّذِينَ كَفَرُوا وَصَدُّوكُمْ عَنِ الْمَسْجِدِ الْحَرَامِ وَالْهَدْيَ مَعْكُوفًا أَن يَبْلُغَ مَحِلَّهُ ۚ وَلَوْلَا رِجَالٌ مُّؤْمِنُونَ وَنِسَاءٌ مُّؤْمِنَاتٌ لَّمْ تَعْلَمُوهُمْ أَن تَطَئُوهُمْ فَتُصِيبَكُم مِّنْهُم مَّعَرَّةٌ بِغَيْرِ عِلْمٍ ۖ لِّيُدْخِلَ اللَّهُ فِي رَحْمَتِهِ مَن يَشَاءُ ۚ لَوْ تَزَيَّلُوا لَعَذَّبْنَا الَّذِينَ كَفَرُوا مِنْهُمْ عَذَابًا أَلِيمًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_25.png,"Det var dessa förnekare av sanningen som utestängde er från den heliga Moskén och inte lät [era] offerdjur nå sin bestämmelse. Om det inte [i Mekka] hade funnits troende män och kvinnor som ni inte känner och därför kunde ha dödat och ofrivilligt ha gjort er skyldiga till en brottslig och syndig handling, [skulle Han ha låtit er storma staden med våld]; men Gud visar den Han vill Sin nåd. Om de hade varit avskilda [från de troende], skulle Vi ha låtit förnekarna utstå ett plågsamt straff."
,16,48,4609,26,إِذْ جَعَلَ الَّذِينَ كَفَرُوا فِي قُلُوبِهِمُ الْحَمِيَّةَ حَمِيَّةَ الْجَاهِلِيَّةِ فَأَنزَلَ اللَّهُ سَكِينَتَهُ عَلَىٰ رَسُولِهِ وَعَلَى الْمُؤْمِنِينَ وَأَلْزَمَهُمْ كَلِمَةَ التَّقْوَىٰ وَكَانُوا أَحَقَّ بِهَا وَأَهْلَهَا ۚ وَكَانَ اللَّهُ بِكُلِّ شَيْءٍ عَلِيمًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_26.png,"Medan förnekarna av sanningen drevs av ett fanatiskt hat, den hedniska okunnighetens hat, lät Gud ett stort lugn sänka sig över Sitt Sändebud och de troende och gjorde dem starkt medvetna om [innebörden av] ordet gudsfruktan; denna [nåd] förtjänade de i hög grad, ja, de var värdiga den. Gud har kännedom om allt."
,16,48,4610,27,لَّقَدْ صَدَقَ اللَّهُ رَسُولَهُ الرُّؤْيَا بِالْحَقِّ ۖ لَتَدْخُلُنَّ الْمَسْجِدَ الْحَرَامَ إِن شَاءَ اللَّهُ آمِنِينَ مُحَلِّقِينَ رُءُوسَكُمْ وَمُقَصِّرِينَ لَا تَخَافُونَ ۖ فَعَلِمَ مَا لَمْ تَعْلَمُوا فَجَعَلَ مِن دُونِ ذَٰلِكَ فَتْحًا قَرِيبًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_27.png,"Gud har bekräftat Sändebudets sanna drömsyn: i enlighet med Guds vilja skall ni helt visst stiga in i den heliga Moskén i fred och med rakade huvuden eller kortklippt hår. Då har ni ingenting mer att frukta! Han vet vad ni inte kan veta, och efter denna seger skall Han skänka er ännu en seger inom kort."
,16,48,4611,28,هُوَ الَّذِي أَرْسَلَ رَسُولَهُ بِالْهُدَىٰ وَدِينِ الْحَقِّ لِيُظْهِرَهُ عَلَى الدِّينِ كُلِّهِ ۚ وَكَفَىٰ بِاللَّهِ شَهِيدًا,Al-Fath—الفتح,The victory,public://sura_images/48.png,public://quran_images/48_28.png,Det är Han som har sänt Sitt Sändebud med vägledningen och [för att förkunna] den sanna tron som skall föras till seger över all [annan form av] gudstro. När Gud har talat behövs inga ytterligare vittnesbörd.
,16,48,4612,29,مُّحَمَّدٌ رَّسُولُ اللَّهِ ۚ وَالَّذِينَ مَعَهُ أَشِدَّاءُ عَلَى الْكُفَّارِ رُحَمَاءُ بَيْنَهُمْ ۖ تَرَاهُمْ رُكَّعًا سُجَّدًا يَبْتَغُونَ فَضْلًا مِّنَ اللَّهِ وَرِضْوَانًا ۖ سِيمَاهُمْ فِي وُجُوهِهِم مِّنْ أَثَرِ السُّجُودِ ۚ ذَٰلِكَ مَثَلُهُمْ فِي التَّوْرَاةِ ۚ وَمَثَلُهُمْ فِي الْإِنجِيلِ كَزَرْعٍ أَخْرَجَ شَطْأَهُ فَآزَرَهُ فَاسْتَغْلَظَ فَاسْتَوَىٰ عَلَىٰ سُوقِهِ يُعْجِبُ الزُّرَّاعَ لِيَغِيظَ بِهِمُ الْكُفَّارَ ۗ وَعَدَ اللَّهُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ مِنْهُم مَّغْفِرَةً وَأَجْرًا عَظِيمًا,Al-Hujraat—الحجرات,The private apartments,public://sura_images/49.png,public://quran_images/48_29.png,"MUHAMMAD är Guds Sändebud. De som följer honom är oböjligt fasta gentemot dem som förnekar sanningen, men sinsemellan fulla av värme och vänskap. Du ser hur de böjer ryggen och faller ned inför Gud i tillbedjan och söker Hans nåd och Hans välbehag; i sina ansikten bär de spåren av [de många] nedfallen under bönen. De liknas både i Tora och i Evangeliet vid frön som skjuter skott, varefter [Gud] ger skotten kraft, så att de växer sig starka och reser sina raka stjälkar till glädje för såningsmännen, men för förnekarna är de en orsak till förargelse. Gud har lovat dem av dessa [förnekare] som antar tron och lever ett rättskaffens liv, förlåtelse och en rik belöning."
,16,49,4613,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تُقَدِّمُوا بَيْنَ يَدَيِ اللَّهِ وَرَسُولِهِ ۖ وَاتَّقُوا اللَّهَ ۚ إِنَّ اللَّهَ سَمِيعٌ عَلِيمٌ,Al-Hujraat—الحجرات,The private apartments,public://sura_images/49.png,public://quran_images/49_1.png,"TROENDE! Pocka inte på uppmärksamhet för egen del, när ni står inför Gud och Hans Sändebud, men frukta Gud! Gud hör allt, vet allt!"
,16,49,4614,2,يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَرْفَعُوا أَصْوَاتَكُمْ فَوْقَ صَوْتِ النَّبِيِّ وَلَا تَجْهَرُوا لَهُ بِالْقَوْلِ كَجَهْرِ بَعْضِكُمْ لِبَعْضٍ أَن تَحْبَطَ أَعْمَالُكُمْ وَأَنتُمْ لَا تَشْعُرُونَ,Al-Hujraat—الحجرات,The private apartments,public://sura_images/49.png,public://quran_images/49_2.png,"Troende! Dränk inte med era röster Profetens ord och höj inte rösten när ni talar till honom, som ni gör sinsemellan; annars kan det [goda] ni gör gå om intet utan att ni förstår [vad som sker]!"
,16,49,4615,3,إِنَّ الَّذِينَ يَغُضُّونَ أَصْوَاتَهُمْ عِندَ رَسُولِ اللَّهِ أُولَٰئِكَ الَّذِينَ امْتَحَنَ اللَّهُ قُلُوبَهُمْ لِلتَّقْوَىٰ ۚ لَهُم مَّغْفِرَةٌ وَأَجْرٌ عَظِيمٌ,Al-Hujraat—الحجرات,The private apartments,public://sura_images/49.png,public://quran_images/49_3.png,De som sänker rösten i Sändebudets närvaro är de vars hjärtan Gud har gjort redo för gudsfruktan; för dem finns förlåtelse och en rik belöning.
,16,49,4616,4,إِنَّ الَّذِينَ يُنَادُونَكَ مِن وَرَاءِ الْحُجُرَاتِ أَكْثَرُهُمْ لَا يَعْقِلُونَ,Al-Hujraat—الحجرات,The private apartments,public://sura_images/49.png,public://quran_images/49_4.png,"De flesta av dem som högljutt kallar på dig, när du [Muhammad] befinner dig i de inre rummen, är människor som inte tänker sig för."
