Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_de
,25,13,1747,40,وَإِن مَّا نُرِيَنَّكَ بَعْضَ الَّذِي نَعِدُهُمْ أَوْ نَتَوَفَّيَنَّكَ فَإِنَّمَا عَلَيْكَ الْبَلَاغُ وَعَلَيْنَا الْحِسَابُ,Ar-Rad—الرعد,The Thunder,public://sura_images/13.png,public://quran_images/13_40.png,"Und (ganz gleich) ob WIR dir einen Teil von dem zeigen, was WIR ihnen androhen, oder ob WIR dich sterben lassen, dir ist nur das Verkünden geboten, und Uns ist das Zur-Rechenschaft-Ziehen."
,25,13,1748,41,أَوَلَمْ يَرَوْا أَنَّا نَأْتِي الْأَرْضَ نَنقُصُهَا مِنْ أَطْرَافِهَا ۚ وَاللَّهُ يَحْكُمُ لَا مُعَقِّبَ لِحُكْمِهِ ۚ وَهُوَ سَرِيعُ الْحِسَابِ,Ar-Rad—الرعد,The Thunder,public://sura_images/13.png,public://quran_images/13_41.png,"Nehmen sie etwa nicht wahr, daß WIR Uns doch der Erde zuwenden und sie bei ihren Enden weniger machen. Und ALLAH bestimmt, es gibt niemanden, der Seine Bestimmung annulliert. Und ER ist schnell im Zur-Rechenschaft-Ziehen."
,25,13,1749,42,وَقَدْ مَكَرَ الَّذِينَ مِن قَبْلِهِمْ فَلِلَّهِ الْمَكْرُ جَمِيعًا ۖ يَعْلَمُ مَا تَكْسِبُ كُلُّ نَفْسٍ ۗ وَسَيَعْلَمُ الْكُفَّارُ لِمَنْ عُقْبَى الدَّارِ,Ar-Rad—الرعد,The Thunder,public://sura_images/13.png,public://quran_images/13_42.png,"Und bereits haben diejenigen vor ihnen intrigiert. Und ALLAH entgegnet alle Intrigen. ER weiß, was jede Seele erwirbt. Und die Kafir werden noch wissen, wem die Belohnung nach dem Diesseits gehört."
,25,13,1750,43,وَيَقُولُ الَّذِينَ كَفَرُوا لَسْتَ مُرْسَلًا ۚ قُلْ كَفَىٰ بِاللَّهِ شَهِيدًا بَيْنِي وَبَيْنَكُمْ وَمَنْ عِندَهُ عِلْمُ الْكِتَابِ,Ar-Rad—الرعد,The Thunder,public://sura_images/13.png,public://quran_images/13_43.png,"Und diejenigen, die Kufr betrieben haben, sagen: ""Du bist kein Gesandter."" Sag: ""ALLAH genügt als Zeuge zwischen mir und euch, und jeder, der Wissen über die Schrift besitzt."""
,25,14,1751,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ الر ۚ كِتَابٌ أَنزَلْنَاهُ إِلَيْكَ لِتُخْرِجَ النَّاسَ مِنَ الظُّلُمَاتِ إِلَى النُّورِ بِإِذْنِ رَبِّهِمْ إِلَىٰ صِرَاطِ الْعَزِيزِ الْحَمِيدِ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_1.png,"Alif-lam-raa . Dies ist die Schrift, die WIR dir hinabgesandt haben, damit du die Menschen von der Finsternis ins Licht führst - mit der Zustimmung Ihres HERRN - auf den Weg Des Allwürdigen, Des Alllobenswürdigen,"
,25,14,1752,2,اللَّهِ الَّذِي لَهُ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ ۗ وَوَيْلٌ لِّلْكَافِرِينَ مِنْ عَذَابٍ شَدِيدٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_2.png,"ALLAH, Desjenigen, Dem alles gehört, was in den Himmeln und auf Erden ist. Und Untergang sei den Kafir wegen einer qualvollen Peinigung."
,25,14,1753,3,الَّذِينَ يَسْتَحِبُّونَ الْحَيَاةَ الدُّنْيَا عَلَى الْآخِرَةِ وَيَصُدُّونَ عَن سَبِيلِ اللَّهِ وَيَبْغُونَهَا عِوَجًا ۚ أُولَٰئِكَ فِي ضَلَالٍ بَعِيدٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_3.png,"Dies sind diejenigen, die das diesseitige Leben vor dem Jenseits bevorzugen, vom Wege ALLAHs abhalten und diesen verunstalten wollen. Diese sind im tiefen Irregehen."
,25,14,1754,4,وَمَا أَرْسَلْنَا مِن رَّسُولٍ إِلَّا بِلِسَانِ قَوْمِهِ لِيُبَيِّنَ لَهُمْ ۖ فَيُضِلُّ اللَّهُ مَن يَشَاءُ وَيَهْدِي مَن يَشَاءُ ۚ وَهُوَ الْعَزِيزُ الْحَكِيمُ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_4.png,"Und WIR haben keinen Gesandten entsandt außer mit der Sprache seiner Leute, damit er ihnen (die Botschaft) erläutert. So läßt ALLAH abirren, wen ER will, und leitet recht, wen ER will. Und ER ist Der Allwürdige, Der Allweise."
,25,14,1755,5,وَلَقَدْ أَرْسَلْنَا مُوسَىٰ بِآيَاتِنَا أَنْ أَخْرِجْ قَوْمَكَ مِنَ الظُّلُمَاتِ إِلَى النُّورِ وَذَكِّرْهُم بِأَيَّامِ اللَّهِ ۚ إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِّكُلِّ صَبَّارٍ شَكُورٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_5.png,"Und gewiß, bereits haben WIR Musa mit Unseren Ayat entsandt: ""Führe deine Leute von den Finsternissen ins Licht und erinnere sie an ALLAHs Wohltaten."" Gewiß, darin sind zweifelsohne Ayat für jeden sich äußerst in Geduld Übenden, äußerst Dankbaren."
,25,14,1756,6,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ اذْكُرُوا نِعْمَةَ اللَّهِ عَلَيْكُمْ إِذْ أَنجَاكُم مِّنْ آلِ فِرْعَوْنَ يَسُومُونَكُمْ سُوءَ الْعَذَابِ وَيُذَبِّحُونَ أَبْنَاءَكُمْ وَيَسْتَحْيُونَ نِسَاءَكُمْ ۚ وَفِي ذَٰلِكُم بَلَاءٌ مِّن رَّبِّكُمْ عَظِيمٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_6.png,"Und (erinnere daran), als Musa seinen Leuten sagte: ""Erinnert euch an ALLAHs Wohltat euch gegenüber, als ER euch vor Pharaos Leuten errettete, die euch das Übelste an Mißhandlung zufügten, eure Söhne abschlachteten und (nur) eure Frauen am Leben ließen. Darin lag wahrhaftig eine schwere Prüfung von eurem HERRN."""
,25,14,1757,7,وَإِذْ تَأَذَّنَ رَبُّكُمْ لَئِن شَكَرْتُمْ لَأَزِيدَنَّكُمْ ۖ وَلَئِن كَفَرْتُمْ إِنَّ عَذَابِي لَشَدِيدٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_7.png,"Und (erinnert euch daran), als euer HERR nachdrücklich ankündigen ließ: ""Wenn ihr euch dankbar erweist, so werde ICH euch noch mehr geben. Doch wenn ihr Kufr betreibt, so ist Meine Peinigung gewiß qualvoll."""
,25,14,1758,8,وَقَالَ مُوسَىٰ إِن تَكْفُرُوا أَنتُمْ وَمَن فِي الْأَرْضِ جَمِيعًا فَإِنَّ اللَّهَ لَغَنِيٌّ حَمِيدٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_8.png,"Und Musa sagte: ""Solltet ihr und alle, die auf Erden sind, Kufr betreiben, so ist ALLAH gewiß doch autark, überreich belohnend."""
,25,14,1759,9,أَلَمْ يَأْتِكُمْ نَبَأُ الَّذِينَ مِن قَبْلِكُمْ قَوْمِ نُوحٍ وَعَادٍ وَثَمُودَ ۛ وَالَّذِينَ مِن بَعْدِهِمْ ۛ لَا يَعْلَمُهُمْ إِلَّا اللَّهُ ۚ جَاءَتْهُمْ رُسُلُهُم بِالْبَيِّنَاتِ فَرَدُّوا أَيْدِيَهُمْ فِي أَفْوَاهِهِمْ وَقَالُوا إِنَّا كَفَرْنَا بِمَا أُرْسِلْتُم بِهِ وَإِنَّا لَفِي شَكٍّ مِّمَّا تَدْعُونَنَا إِلَيْهِ مُرِيبٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_9.png,"Wurde euch etwa keine Mitteilung zuteil über diejenigen, die vor euch waren - die Leute von Nuh, 'Aad und Thamud - und diejenigen nach ihnen, die nur ALLAH kennt?! Zu ihnen kamen ihre Gesandten mit deutlichen Zeichen, dann hielten sie ihre Hände vor ihre Münder und sagten: ""Gewiß, wir betreiben Kufr dem gegenüber, womit ihr entsandt wurdet, und wir haben am dem, wozu ihr uns auffordert, ja Verdacht schleichende Zweifel."""
,25,14,1760,10,۞ قَالَتْ رُسُلُهُمْ أَفِي اللَّهِ شَكٌّ فَاطِرِ السَّمَاوَاتِ وَالْأَرْضِ ۖ يَدْعُوكُمْ لِيَغْفِرَ لَكُم مِّن ذُنُوبِكُمْ وَيُؤَخِّرَكُمْ إِلَىٰ أَجَلٍ مُّسَمًّى ۚ قَالُوا إِنْ أَنتُمْ إِلَّا بَشَرٌ مِّثْلُنَا تُرِيدُونَ أَن تَصُدُّونَا عَمَّا كَانَ يَعْبُدُ آبَاؤُنَا فَأْتُونَا بِسُلْطَانٍ مُّبِينٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_10.png,"Ihre Gesandten sagten: ""Gibt es etwa über ALLAH Zweifel, Den Schöpfer der Himmel und der Erde? ER ruft euch, damit ER euch von euren Verfehlungen vergibt und euch bis zu einer festgesetzten Frist Aufschub gewährt."" Sie sagten: ""Ihr seid doch nichts anderes als Menschen wie wir. Ihr wollt uns davon abbringen, dem zu dienen, was unsere  1   Ahnen zu dienen pflegten, also erbringt uns eine eindeutige Bestätigung!"""
,25,14,1761,11,قَالَتْ لَهُمْ رُسُلُهُمْ إِن نَّحْنُ إِلَّا بَشَرٌ مِّثْلُكُمْ وَلَٰكِنَّ اللَّهَ يَمُنُّ عَلَىٰ مَن يَشَاءُ مِنْ عِبَادِهِ ۖ وَمَا كَانَ لَنَا أَن نَّأْتِيَكُم بِسُلْطَانٍ إِلَّا بِإِذْنِ اللَّهِ ۚ وَعَلَى اللَّهِ فَلْيَتَوَكَّلِ الْمُؤْمِنُونَ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_11.png,"Ihre Gesandten sagten ihnen: Wir sind bestimmt nur Menschen wie ihr. Doch ALLAH erweist Gnade, wem ER will von Seinen Dienern. Und uns steht es nicht zu, euch eine Bestätigung zu erbringen, es sei denn mit ALLAHs Zustimmung. Und ALLAH gegenüber sollen die Mumin Tawakkul üben."
,25,14,1762,12,وَمَا لَنَا أَلَّا نَتَوَكَّلَ عَلَى اللَّهِ وَقَدْ هَدَانَا سُبُلَنَا ۚ وَلَنَصْبِرَنَّ عَلَىٰ مَا آذَيْتُمُونَا ۚ وَعَلَى اللَّهِ فَلْيَتَوَكَّلِ الْمُتَوَكِّلُونَ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_12.png,"Und weshalb sollen wir nicht ALLAH gegenüber Tawakkul üben, wo ER uns bereits auf unseren Wegen rechtleitete?! Und wir werden uns doch in Geduld üben dem gegenüber, was ihr uns an Kränkungen zufügt. Und ALLAH gegenüber sollen die Tawakkul-Übenden Tawakkul üben."""
,25,14,1763,13,وَقَالَ الَّذِينَ كَفَرُوا لِرُسُلِهِمْ لَنُخْرِجَنَّكُم مِّنْ أَرْضِنَا أَوْ لَتَعُودُنَّ فِي مِلَّتِنَا ۖ فَأَوْحَىٰ إِلَيْهِمْ رَبُّهُمْ لَنُهْلِكَنَّ الظَّالِمِينَ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_13.png,"Und diejenigen, die Kufr betrieben haben, sagten zu ihren Gesandten: ""Wir werden euch unweigerlich aus unserem Land vertreiben, oder ihr kehrt doch in unsere Glaubensgemeinschaft zurück."" Dann hat ihr HERR ihnen Wahy zuteil werden lassen: ""Gewiß, WIR werden die Unrecht-Begehenden zugrunde richten."
,25,14,1764,14,وَلَنُسْكِنَنَّكُمُ الْأَرْضَ مِن بَعْدِهِمْ ۚ ذَٰلِكَ لِمَنْ خَافَ مَقَامِي وَخَافَ وَعِيدِ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_14.png,"Und WIR werden euch bestimmt das Land nach ihnen bewohnen lassen. Dies ist für denjenigen, der Ehrfurcht vor der Vorstellung Mir gegenüber hat, und der Meine Androhung fürchtet."""
,25,14,1765,15,وَاسْتَفْتَحُوا وَخَابَ كُلُّ جَبَّارٍ عَنِيدٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_15.png,"Und sie baten um die Entscheidung, dann ging zugrunde jeder eigensinnige Gewalttäter."
,25,14,1766,16,مِّن وَرَائِهِ جَهَنَّمُ وَيُسْقَىٰ مِن مَّاءٍ صَدِيدٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_16.png,"Und auf ihn wartet Dschahannam, und er wird mit Wasser voll mit Eiter getränkt."
,25,14,1767,17,يَتَجَرَّعُهُ وَلَا يَكَادُ يُسِيغُهُ وَيَأْتِيهِ الْمَوْتُ مِن كُلِّ مَكَانٍ وَمَا هُوَ بِمَيِّتٍ ۖ وَمِن وَرَائِهِ عَذَابٌ غَلِيظٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_17.png,"Er nippt an ihm und kann es kaum herunterschlucken. Und der Tod umgibt ihn aus allen Richtungen, doch er wird nicht sterben. Und auf ihn wartet noch eine überharte Peinigung."
,25,14,1768,18,مَّثَلُ الَّذِينَ كَفَرُوا بِرَبِّهِمْ ۖ أَعْمَالُهُمْ كَرَمَادٍ اشْتَدَّتْ بِهِ الرِّيحُ فِي يَوْمٍ عَاصِفٍ ۖ لَّا يَقْدِرُونَ مِمَّا كَسَبُوا عَلَىٰ شَيْءٍ ۚ ذَٰلِكَ هُوَ الضَّلَالُ الْبَعِيدُ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_18.png,"Das Gleichnis derjenigen, die Kufr ihrem HERRN gegenüber betrieben haben, lautet: ""Ihre Werke ähneln Asche, über der sich der Wind an einem stürmischen Tag tummelt."" Sie verfügen über nichts von dem, was sie erworben haben. Dies ist das weite Irregehen."
,25,14,1769,19,أَلَمْ تَرَ أَنَّ اللَّهَ خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ بِالْحَقِّ ۚ إِن يَشَأْ يُذْهِبْكُمْ وَيَأْتِ بِخَلْقٍ جَدِيدٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_19.png,"Hast du etwa nicht wahrgenommen, daß ALLAH die Himmel und die Erde in Gesetzmäßigkeit erschaffen hat?! Wenn ER wollte, hätte ER euch vergehen lassen und eine neue Schöpfung hervorgebracht."
,25,14,1770,20,وَمَا ذَٰلِكَ عَلَى اللَّهِ بِعَزِيزٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_20.png,Und dies ist ALLAH nicht unmöglich.
,25,14,1771,21,وَبَرَزُوا لِلَّهِ جَمِيعًا فَقَالَ الضُّعَفَاءُ لِلَّذِينَ اسْتَكْبَرُوا إِنَّا كُنَّا لَكُمْ تَبَعًا فَهَلْ أَنتُم مُّغْنُونَ عَنَّا مِنْ عَذَابِ اللَّهِ مِن شَيْءٍ ۚ قَالُوا لَوْ هَدَانَا اللَّهُ لَهَدَيْنَاكُمْ ۖ سَوَاءٌ عَلَيْنَا أَجَزِعْنَا أَمْ صَبَرْنَا مَا لَنَا مِن مَّحِيصٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_21.png,"Und sie kamen vor ALLAH allesamt. Die Schwachen sagten dann zu denjenigen, die sich in Arroganz erhoben haben: ""Wir waren doch Gefolgsleute von euch! Könnt ihr von uns (nicht) etwas von ALLAHs Peinigung abwehren?"" Sie sagten: ""Hätte ALLAH uns rechtleiten lassen, hätten wir euch gewiß rechtgeleitet. Es ist uns gleich, ob wir uns in Ungeduld oder in Geduld üben. Für uns gibt es kein Entrinnen mehr."""
,25,14,1772,22,وَقَالَ الشَّيْطَانُ لَمَّا قُضِيَ الْأَمْرُ إِنَّ اللَّهَ وَعَدَكُمْ وَعْدَ الْحَقِّ وَوَعَدتُّكُمْ فَأَخْلَفْتُكُمْ ۖ وَمَا كَانَ لِيَ عَلَيْكُم مِّن سُلْطَانٍ إِلَّا أَن دَعَوْتُكُمْ فَاسْتَجَبْتُمْ لِي ۖ فَلَا تَلُومُونِي وَلُومُوا أَنفُسَكُم ۖ مَّا أَنَا بِمُصْرِخِكُمْ وَمَا أَنتُم بِمُصْرِخِيَّ ۖ إِنِّي كَفَرْتُ بِمَا أَشْرَكْتُمُونِ مِن قَبْلُ ۗ إِنَّ الظَّالِمِينَ لَهُمْ عَذَابٌ أَلِيمٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_22.png,"Und der Satan sagte, nachdem die Angelegenheit bestimmt worden war: ""Zweifelsohne, ALLAH gab euch das wahre Versprechen! Doch ich habe euch etwas versprochen und nicht eingehalten. Aber ich hatte keine Verfügung über euch außer, daß ich euch (zum Kufr) aufforderte, und ihr mir gefolgt seid. So macht mir keine Vorwürfe, sondern macht euch selbst Vorwürfe! Weder ich kann euch behilflich sein, noch könnt ihr mir behilflich sein. Ich betreibe Kufr dem 1   gegenüber, was ihr mit mir vorher an Schirk betrieben habt."" Gewiß, für die Unrecht-Begehenden ist eine qualvolle Peinigung bestimmt."
,25,14,1773,23,وَأُدْخِلَ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا بِإِذْنِ رَبِّهِمْ ۖ تَحِيَّتُهُمْ فِيهَا سَلَامٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_23.png,"Und diejenigen, die den Iman verinnerlicht und gottgefällig Gutes getan haben, werden in Dschannat eintreten, die von Flüssen durchflossen sind - darin bleiben sie ewig - mit der Zustimmung ihres HERRN. Ihr Gruß ist darin: ""Salam (sei mit euch)."""
