Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_it
,20,99,6143,5,بِأَنَّ رَبَّكَ أَوْحَىٰ لَهَا,Al-Zalzala—الزلزلة,The earthquake,public://sura_images/99.png,public://quran_images/99_5.png,giacché il tuo Signore gliele avrà ispirate.
,20,99,6144,6,يَوْمَئِذٍ يَصْدُرُ النَّاسُ أَشْتَاتًا لِّيُرَوْا أَعْمَالَهُمْ,Al-Zalzala—الزلزلة,The earthquake,public://sura_images/99.png,public://quran_images/99_6.png,"In quel Giorno gli uomini usciranno in gruppi, affinché siano mostrate loro le loro opere."
,20,99,6145,7,فَمَن يَعْمَلْ مِثْقَالَ ذَرَّةٍ خَيْرًا يَرَهُ,Al-Zalzala—الزلزلة,The earthquake,public://sura_images/99.png,public://quran_images/99_7.png,"Chi avrà fatto [anche solo] il peso di un atomo di bene lo vedrà,"
,20,99,6146,8,وَمَن يَعْمَلْ مِثْقَالَ ذَرَّةٍ شَرًّا يَرَهُ,Al-Zalzala—الزلزلة,The earthquake,public://sura_images/99.png,public://quran_images/99_8.png,e chi avrà fatto [anche solo] il peso di atomo di male lo vedrà.
,20,100,6147,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ وَالْعَادِيَاتِ ضَبْحًا,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_1.png,Per le scalpitanti ansimanti
,20,100,6148,2,فَالْمُورِيَاتِ قَدْحًا,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_2.png,"che fan sprizzare scintille,"
,20,100,6149,3,فَالْمُغِيرَاتِ صُبْحًا,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_3.png,"che caricano al mattino,"
,20,100,6150,4,فَأَثَرْنَ بِهِ نَقْعًا,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_4.png,"che fanno volare la polvere,"
,20,100,6151,5,فَوَسَطْنَ بِهِ جَمْعًا,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_5.png,che irrompono in mezzo [al nemico].
,20,100,6152,6,إِنَّ الْإِنسَانَ لِرَبِّهِ لَكَنُودٌ,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_6.png,"Invero l'uomo è ingrato verso il suo Signore,"
,20,100,6153,7,وَإِنَّهُ عَلَىٰ ذَٰلِكَ لَشَهِيدٌ,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_7.png,invero è ben conscio di ciò.
,20,100,6154,8,وَإِنَّهُ لِحُبِّ الْخَيْرِ لَشَدِيدٌ,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_8.png,Invero è avido per amore delle ricchezze!
,20,100,6155,9,۞ أَفَلَا يَعْلَمُ إِذَا بُعْثِرَ مَا فِي الْقُبُورِ,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_9.png,"Non sa che, quando sarà messo sottosopra quello che è nelle tombe"
,20,100,6156,10,وَحُصِّلَ مَا فِي الصُّدُورِ,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_10.png,"e reso noto quello che è nei petti,"
,20,100,6157,11,إِنَّ رَبَّهُم بِهِمْ يَوْمَئِذٍ لَّخَبِيرٌ,Al-Adiyat—العاديات,The Chargers,public://sura_images/100.png,public://quran_images/100_11.png,"il loro Signore, in quel Giorno, sarà ben informato su di loro?"
,20,101,6158,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ الْقَارِعَةُ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_1.png,"La Percotente,"
,20,101,6159,2,مَا الْقَارِعَةُ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_2.png,cos' è mai la Percotente?
,20,101,6160,3,وَمَا أَدْرَاكَ مَا الْقَارِعَةُ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_3.png,E chi potrà farti comprendere cos'è la Percotente?
,20,101,6161,4,يَوْمَ يَكُونُ النَّاسُ كَالْفَرَاشِ الْمَبْثُوثِ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_4.png,"Il Giorno in cui gli uomini saranno come falene disperse,"
,20,101,6162,5,وَتَكُونُ الْجِبَالُ كَالْعِهْنِ الْمَنفُوشِ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_5.png,"e le montagne come fiocchi di lana cardata,"
,20,101,6163,6,فَأَمَّا مَن ثَقُلَتْ مَوَازِينُهُ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_6.png,colui le cui bilance saranno pesanti
,20,101,6164,7,فَهُوَ فِي عِيشَةٍ رَّاضِيَةٍ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_7.png,avrà una vita felice ;
,20,101,6165,8,وَأَمَّا مَنْ خَفَّتْ مَوَازِينُهُ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_8.png,"colui che invece avrà bilance leggere,"
,20,101,6166,9,فَأُمُّهُ هَاوِيَةٌ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_9.png,avrà per dimora il Baratro.
,20,101,6167,10,وَمَا أَدْرَاكَ مَا هِيَهْ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_10.png,E chi potrà farti comprendere cos'è?
,20,101,6168,11,نَارٌ حَامِيَةٌ,Al-Qaria—القارعة,The Calamity,public://sura_images/101.png,public://quran_images/101_11.png,E' un Fuoco ardente.
,20,102,6169,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ أَلْهَاكُمُ التَّكَاثُرُ,At-Takathur—التكاثر,Competition,public://sura_images/102.png,public://quran_images/102_1.png,"Il rivaleggiare vi distrarrà,"
,20,102,6170,2,حَتَّىٰ زُرْتُمُ الْمَقَابِرَ,At-Takathur—التكاثر,Competition,public://sura_images/102.png,public://quran_images/102_2.png,finché visiterete le tombe.
,20,102,6171,3,كَلَّا سَوْفَ تَعْلَمُونَ,At-Takathur—التكاثر,Competition,public://sura_images/102.png,public://quran_images/102_3.png,Invece no! Ben presto saprete.
,20,102,6172,4,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ,At-Takathur—التكاثر,Competition,public://sura_images/102.png,public://quran_images/102_4.png,E ancora no! Ben presto saprete.
,20,102,6173,5,كَلَّا لَوْ تَعْلَمُونَ عِلْمَ الْيَقِينِ,At-Takathur—التكاثر,Competition,public://sura_images/102.png,public://quran_images/102_5.png,No! Se solo sapeste con certezza...
,20,102,6174,6,لَتَرَوُنَّ الْجَحِيمَ,At-Takathur—التكاثر,Competition,public://sura_images/102.png,public://quran_images/102_6.png,Vedrete certamente la Fornace.
,20,102,6175,7,ثُمَّ لَتَرَوُنَّهَا عَيْنَ الْيَقِينِ,At-Takathur—التكاثر,Competition,public://sura_images/102.png,public://quran_images/102_7.png,"Lo vedrete con l'occhio della certezza,"
,20,102,6176,8,ثُمَّ لَتُسْأَلُنَّ يَوْمَئِذٍ عَنِ النَّعِيمِ,At-Takathur—التكاثر,Competition,public://sura_images/102.png,public://quran_images/102_8.png,"quindi in quel Giorno, sarete interrogati sulla delizia."
,20,103,6177,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ وَالْعَصْرِ,Al-Asr—العصر,the declining day,public://sura_images/103.png,public://quran_images/103_1.png,Per il Tempo!
,20,103,6178,2,إِنَّ الْإِنسَانَ لَفِي خُسْرٍ,Al-Asr—العصر,the declining day,public://sura_images/103.png,public://quran_images/103_2.png,"Invero l'uomo è in perdita,"
,20,103,6179,3,إِلَّا الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ وَتَوَاصَوْا بِالْحَقِّ وَتَوَاصَوْا بِالصَّبْرِ,Al-Asr—العصر,the declining day,public://sura_images/103.png,public://quran_images/103_3.png,"eccetto coloro che credono e compiono il bene, vicendevolmente si raccomandano la verità e vicendevolmente si raccomandano la pazienza."
,20,104,6180,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ وَيْلٌ لِّكُلِّ هُمَزَةٍ لُّمَزَةٍ,Al-Humaza-- الهُمَزَة,The Traducer,public://sura_images/104.png,public://quran_images/104_1.png,"Guai ad ogni diffamatore maldicente,"
,20,104,6181,2,الَّذِي جَمَعَ مَالًا وَعَدَّدَهُ,Al-Humaza-- الهُمَزَة,The Traducer,public://sura_images/104.png,public://quran_images/104_2.png,che accumula ricchezze e le conta ;
,20,104,6182,3,يَحْسَبُ أَنَّ مَالَهُ أَخْلَدَهُ,Al-Humaza-- الهُمَزَة,The Traducer,public://sura_images/104.png,public://quran_images/104_3.png,pensa che la sua ricchezza lo renderà immortale?
,20,104,6183,4,كَلَّا ۖ لَيُنبَذَنَّ فِي الْحُطَمَةِ,Al-Humaza-- الهُمَزَة,The Traducer,public://sura_images/104.png,public://quran_images/104_4.png,"No, sarà certamente gettato nella Voragine."
,20,104,6184,5,وَمَا أَدْرَاكَ مَا الْحُطَمَةُ,Al-Humaza-- الهُمَزَة,The Traducer,public://sura_images/104.png,public://quran_images/104_5.png,E chi mai ti farà comprendere cos'è la Voragine?
,20,104,6185,6,نَارُ اللَّهِ الْمُوقَدَةُ,Al-Humaza-- الهُمَزَة,The Traducer,public://sura_images/104.png,public://quran_images/104_6.png,"[E'] il Fuoco attizzato di Allah,"
,20,104,6186,7,الَّتِي تَطَّلِعُ عَلَى الْأَفْئِدَةِ,Al-Humaza-- الهُمَزَة,The Traducer,public://sura_images/104.png,public://quran_images/104_7.png,che consuma i cuori
,20,104,6187,8,إِنَّهَا عَلَيْهِم مُّؤْصَدَةٌ,Al-Humaza-- الهُمَزَة,The Traducer,public://sura_images/104.png,public://quran_images/104_8.png,"Invero [si chiuderà] su di loro,"
,20,104,6188,9,فِي عَمَدٍ مُّمَدَّدَةٍ,Al-Humaza-- الهُمَزَة,The Traducer,public://sura_images/104.png,public://quran_images/104_9.png,in estese colonne.
,20,105,6189,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ أَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِأَصْحَابِ الْفِيلِ,Al-fil—الفيل,The Elephant,public://sura_images/105.png,public://quran_images/105_1.png,Non hai visto come agì il tuo Signore con quelli dell'elefante?
,20,105,6190,2,أَلَمْ يَجْعَلْ كَيْدَهُمْ فِي تَضْلِيلٍ,Al-fil—الفيل,The Elephant,public://sura_images/105.png,public://quran_images/105_2.png,Non fece fallire le loro astuzie?
,20,105,6191,3,وَأَرْسَلَ عَلَيْهِمْ طَيْرًا أَبَابِيلَ,Al-fil—الفيل,The Elephant,public://sura_images/105.png,public://quran_images/105_3.png,Mandò contro di loro stormi di uccelli
,20,105,6192,4,تَرْمِيهِم بِحِجَارَةٍ مِّن سِجِّيلٍ,Al-fil—الفيل,The Elephant,public://sura_images/105.png,public://quran_images/105_4.png,lancianti su di loro pietre di argilla indurita.
,20,105,6193,5,فَجَعَلَهُمْ كَعَصْفٍ مَّأْكُولٍ,Al-fil—الفيل,The Elephant,public://sura_images/105.png,public://quran_images/105_5.png,Li ridusse come pula svuotata.
,20,106,6194,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ لِإِيلَافِ قُرَيْشٍ,Quraish—قريش,Quraish,public://sura_images/106.png,public://quran_images/106_1.png,"Per il patto dei Coreisciti,"
,20,106,6195,2,إِيلَافِهِمْ رِحْلَةَ الشِّتَاءِ وَالصَّيْفِ,Quraish—قريش,Quraish,public://sura_images/106.png,public://quran_images/106_2.png,per il loro patto delle carovane invernali ed estive.
,20,106,6196,3,فَلْيَعْبُدُوا رَبَّ هَٰذَا الْبَيْتِ,Quraish—قريش,Quraish,public://sura_images/106.png,public://quran_images/106_3.png,"Adorino dunque il Signore di questa Casa,"
,20,106,6197,4,الَّذِي أَطْعَمَهُم مِّن جُوعٍ وَآمَنَهُم مِّنْ خَوْفٍ,Quraish—قريش,Quraish,public://sura_images/106.png,public://quran_images/106_4.png,Colui che li ha preservati dalla fame e li ha messi al riparo da [ogni] timore.
,20,107,6198,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ أَرَأَيْتَ الَّذِي يُكَذِّبُ بِالدِّينِ,Al-Maun—الماعون,Alms Giving,public://sura_images/107.png,public://quran_images/107_1.png,Non vedi colui che taccia di menzogna il Giudizio?
,20,107,6199,2,فَذَٰلِكَ الَّذِي يَدُعُّ الْيَتِيمَ,Al-Maun—الماعون,Alms Giving,public://sura_images/107.png,public://quran_images/107_2.png,"E' quello stesso che scaccia l'orfano,"
,20,107,6200,3,وَلَا يَحُضُّ عَلَىٰ طَعَامِ الْمِسْكِينِ,Al-Maun—الماعون,Alms Giving,public://sura_images/107.png,public://quran_images/107_3.png,e non esorta a sfamare il povero.
,20,107,6201,4,فَوَيْلٌ لِّلْمُصَلِّينَ,Al-Maun—الماعون,Alms Giving,public://sura_images/107.png,public://quran_images/107_4.png,Guai a quelli che fanno l'orazione
,20,107,6202,5,الَّذِينَ هُمْ عَن صَلَاتِهِمْ سَاهُونَ,Al-Maun—الماعون,Alms Giving,public://sura_images/107.png,public://quran_images/107_5.png,"e sono incuranti delle loro orazioni,"
,20,107,6203,6,الَّذِينَ هُمْ يُرَاءُونَ,Al-Maun—الماعون,Alms Giving,public://sura_images/107.png,public://quran_images/107_6.png,che sono pieni di ostentazione
,20,107,6204,7,وَيَمْنَعُونَ الْمَاعُونَ,Al-Maun—الماعون,Alms Giving,public://sura_images/107.png,public://quran_images/107_7.png,e rifiutano di dare ciò che è utile.
,20,108,6205,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ إِنَّا أَعْطَيْنَاكَ الْكَوْثَرَ,Al-Kauther—الكوثر,Abundance,public://sura_images/108.png,public://quran_images/108_1.png,In verità ti abbiamo dato l'abbondanza.
,20,108,6206,2,فَصَلِّ لِرَبِّكَ وَانْحَرْ,Al-Kauther—الكوثر,Abundance,public://sura_images/108.png,public://quran_images/108_2.png,Esegui l'orazione per il tuo Signore e sacrifica!
,20,108,6207,3,إِنَّ شَانِئَكَ هُوَ الْأَبْتَرُ,Al-Kauther—الكوثر,Abundance,public://sura_images/108.png,public://quran_images/108_3.png,In verità sarà colui che ti odia a non avere seguito.
,20,109,6208,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ قُلْ يَا أَيُّهَا الْكَافِرُونَ,Al-Kafiroon—الكافرون,The Disbelievers,public://sura_images/109.png,public://quran_images/109_1.png,"Di': "" O miscredenti!"
,20,109,6209,2,لَا أَعْبُدُ مَا تَعْبُدُونَ,Al-Kafiroon—الكافرون,The Disbelievers,public://sura_images/109.png,public://quran_images/109_2.png,Io non adoro quel che voi adorate
,20,109,6210,3,وَلَا أَنتُمْ عَابِدُونَ مَا أَعْبُدُ,Al-Kafiroon—الكافرون,The Disbelievers,public://sura_images/109.png,public://quran_images/109_3.png,e voi non siete adoratori di quel che io adoro.
,20,109,6211,4,وَلَا أَنَا عَابِدٌ مَّا عَبَدتُّمْ,Al-Kafiroon—الكافرون,The Disbelievers,public://sura_images/109.png,public://quran_images/109_4.png,Io non sono adoratore di quel che voi avete adorato
,20,109,6212,5,وَلَا أَنتُمْ عَابِدُونَ مَا أَعْبُدُ,Al-Kafiroon—الكافرون,The Disbelievers,public://sura_images/109.png,public://quran_images/109_5.png,e voi non siete adoratori di quel che io adoro:
,20,109,6213,6,لَكُمْ دِينُكُمْ وَلِيَ دِينِ,Al-Kafiroon—الكافرون,The Disbelievers,public://sura_images/109.png,public://quran_images/109_6.png,"a voi la vostra religione, a me la mia""."
