Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_fa
,24,2,52,45,وَاسْتَعِينُوا بِالصَّبْرِ وَالصَّلَاةِ ۚ وَإِنَّهَا لَكَبِيرَةٌ إِلَّا عَلَى الْخَاشِعِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_45.png,از صبر و نماز [برای حل مشکلات خود و پاک ماندن از آلودگی ها و رسیدن به رحمت حق] کمک بخواهید و بی تردید این کار جز بر کسانی که در برابر حق قلبی فروتن دارند دشوار و گران است.
,24,2,53,46,الَّذِينَ يَظُنُّونَ أَنَّهُم مُّلَاقُو رَبِّهِمْ وَأَنَّهُمْ إِلَيْهِ رَاجِعُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_46.png,[دارندگان قلب فروتن] کسانی هستند که یقین دارند دیدار کننده [قیامت و پاداش] پروردگارشان می  باشد و قطعاً به سوی او باز می  گردند.
,24,2,54,47,يَا بَنِي إِسْرَائِيلَ اذْكُرُوا نِعْمَتِيَ الَّتِي أَنْعَمْتُ عَلَيْكُمْ وَأَنِّي فَضَّلْتُكُمْ عَلَى الْعَالَمِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_47.png,ای بنی اسرائیل! نعمت های مرا که به شما عطا کردم و اینکه شما را بر جهانیانِ [زمانِ خودتان] برتری دادم، یاد کنید،
,24,2,55,48,وَاتَّقُوا يَوْمًا لَّا تَجْزِي نَفْسٌ عَن نَّفْسٍ شَيْئًا وَلَا يُقْبَلُ مِنْهَا شَفَاعَةٌ وَلَا يُؤْخَذُ مِنْهَا عَدْلٌ وَلَا هُمْ يُنصَرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_48.png,و از روزی پروا کنید که نه کسی از کسی عذابی را دفع می  کند، و نه از کسی شفاعتی می  پذیرند، و نه از کسی [در برابر گناهانش] فدیه و عوضی می  گیرند، و نه [برای رهایی از آتش دوزخ] یاری می  شوند.
,24,2,56,49,وَإِذْ نَجَّيْنَاكُم مِّنْ آلِ فِرْعَوْنَ يَسُومُونَكُمْ سُوءَ الْعَذَابِ يُذَبِّحُونَ أَبْنَاءَكُمْ وَيَسْتَحْيُونَ نِسَاءَكُمْ ۚ وَفِي ذَٰلِكُم بَلَاءٌ مِّن رَّبِّكُمْ عَظِيمٌ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_49.png,و [یادکنید] آن گاه که شما را از [سیطره حکومت ظالمانه] فرعونیان نجات دادیم؛ آنان که همواره شما را به سخت ترین صورت شکنجه می  کردند، پسران شما را سر می  بریدند و زنان شما را [برای بیگاری و کنیزی] زنده می  گذاشتند. و در این سختی ها ومشکلاتْ آزمایشی بزرگ از سوی پروردگارتان بود.
,24,2,57,50,وَإِذْ فَرَقْنَا بِكُمُ الْبَحْرَ فَأَنجَيْنَاكُمْ وَأَغْرَقْنَا آلَ فِرْعَوْنَ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_50.png,و [یاد کنید] هنگامی که دریا را برای شما شکافتیم، پس شما را نجات دادیم و فرعونیان را در حالی که می  دیدید، غرق کردیم.
,24,2,58,51,وَإِذْ وَاعَدْنَا مُوسَىٰ أَرْبَعِينَ لَيْلَةً ثُمَّ اتَّخَذْتُمُ الْعِجْلَ مِن بَعْدِهِ وَأَنتُمْ ظَالِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_51.png,و [یاد کنید] زمانی که [برای نازل کردن تورات] چهل شب با موسی وعده گذاشتیم، سپس شما بعد از [غایب شدن] او گوساله را معبود خود گرفتید، در حالی که [به سبب این کار بسیار زشت] ستمکار بودید.
,24,2,59,52,ثُمَّ عَفَوْنَا عَنكُم مِّن بَعْدِ ذَٰلِكَ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_52.png,سپس بعد از آن [کار زشت] از [گناه] شما درگذشتیم، تا سپاس گزاری کنید.
,24,2,60,53,وَإِذْ آتَيْنَا مُوسَى الْكِتَابَ وَالْفُرْقَانَ لَعَلَّكُمْ تَهْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_53.png,و [یاد کنید] هنگامی که به موسی، کتاب و میزان جداکننده [حق از باطل] عطا کردیم تا هدایت یابید.
,24,2,61,54,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ يَا قَوْمِ إِنَّكُمْ ظَلَمْتُمْ أَنفُسَكُم بِاتِّخَاذِكُمُ الْعِجْلَ فَتُوبُوا إِلَىٰ بَارِئِكُمْ فَاقْتُلُوا أَنفُسَكُمْ ذَٰلِكُمْ خَيْرٌ لَّكُمْ عِندَ بَارِئِكُمْ فَتَابَ عَلَيْكُمْ ۚ إِنَّهُ هُوَ التَّوَّابُ الرَّحِيمُ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_54.png,و [یاد کنید] زمانی که موسی به قومش گفت: ای قوم من! قطعاً شما به سبب معبود گرفتن گوساله به خودتان ستم ورزیدید، پس به سوی آفریننده خود بازگردید، و [افرادی از] خودتان را [که گوساله را به پرستش گرفتند] بکشید که این [عمل] برای شما در پیشگاه آفریدگارتان بهتر است. پس خدا [به دنبال اجرا کردن دستورش] توبه شما را پذیرفت؛ زیرا او بسیار توبه پذیر و مهربان است.
,24,2,62,55,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نُّؤْمِنَ لَكَ حَتَّىٰ نَرَى اللَّهَ جَهْرَةً فَأَخَذَتْكُمُ الصَّاعِقَةُ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_55.png,و [یاد کنید] آن گاه که گفتید: ای موسی! هرگز به تو ایمان نمی  آوریم تا خدا را آشکارا [با چشم خود] ببینیم. پس صاعقه مرگبار شما را گرفت، در حالی که می  دیدید.
,24,2,63,56,ثُمَّ بَعَثْنَاكُم مِّن بَعْدِ مَوْتِكُمْ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_56.png,سپس شما را پس از مرگتان برانگیختیم تا سپاس گزاری کنید.
,24,2,64,57,وَظَلَّلْنَا عَلَيْكُمُ الْغَمَامَ وَأَنزَلْنَا عَلَيْكُمُ الْمَنَّ وَالسَّلْوَىٰ ۖ كُلُوا مِن طَيِّبَاتِ مَا رَزَقْنَاكُمْ ۖ وَمَا ظَلَمُونَا وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_57.png,و [در صحرای سوزان سینا] ابر را بر سر شما سایبان قرار دادیم؛ و بر شما گزانگبین و بلدرچین نازل کردیم؛ [و گفتیم:] از خوراکی های پاک و پاکیزه ای که روزیِ شما قرار داده ایم بخورید. و آنان [در تجاوز و طغیانشان وناسپاسی وکفرانشان] بر ما ستم نکردند، بلکه همواره بر خود ستم می ورزیدند.
,24,2,65,58,وَإِذْ قُلْنَا ادْخُلُوا هَٰذِهِ الْقَرْيَةَ فَكُلُوا مِنْهَا حَيْثُ شِئْتُمْ رَغَدًا وَادْخُلُوا الْبَابَ سُجَّدًا وَقُولُوا حِطَّةٌ نَّغْفِرْ لَكُمْ خَطَايَاكُمْ ۚ وَسَنَزِيدُ الْمُحْسِنِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_58.png,و [یاد کنید] هنگامی را که گفتیم: به این شهر [بیت المقدس] وارد شوید، و از نعمت های آن هر چه خواستید، فراوان و گوارا بخورید و از دروازه [شهر یا درِ معبد] فروتنانه و سجده کنان درآیید و بگویید: [خدایا! خواسته ما] ریزش گناهان ماست، تا گناهانتان را بیامرزیم و به زودی [پاداش] نیکوکاران را بیفزایم.
,24,2,66,59,فَبَدَّلَ الَّذِينَ ظَلَمُوا قَوْلًا غَيْرَ الَّذِي قِيلَ لَهُمْ فَأَنزَلْنَا عَلَى الَّذِينَ ظَلَمُوا رِجْزًا مِّنَ السَّمَاءِ بِمَا كَانُوا يَفْسُقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_59.png,ولی ستمکاران، سخنی را که [بیرون دروازه شهر] به آنان گفته شده بود [پس از ورود به شهر] به سخنی دیگر تبدیل کردند [به جای درخواست ریزش گناهان، درخواست امور مادی کردند]. ما هم بر ستمکاران به سبب آنکه همواره نافرمانی می  کردند، عذابی از آسمان فرود آوردیم.
,24,2,67,60,۞ وَإِذِ اسْتَسْقَىٰ مُوسَىٰ لِقَوْمِهِ فَقُلْنَا اضْرِب بِّعَصَاكَ الْحَجَرَ ۖ فَانفَجَرَتْ مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۖ قَدْ عَلِمَ كُلُّ أُنَاسٍ مَّشْرَبَهُمْ ۖ كُلُوا وَاشْرَبُوا مِن رِّزْقِ اللَّهِ وَلَا تَعْثَوْا فِي الْأَرْضِ مُفْسِدِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_60.png,و [یاد کنید] آن گاه که موسی برای قومش درخواست آب کرد، پس گفتیم: عصایت را به این سنگ بزن. پس دوازده چشمه از آن جوشید به طوری که هر گروهی [از دوازده گروه بنی اسرائیل] چشمه ویژه خود را شناخت. [و گفتیم:] از روزیِ خدا بخورید و بیاشامید و تبهکارانه در زمین فتنه و آشوب بر پا نکنید.
,24,2,68,61,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نَّصْبِرَ عَلَىٰ طَعَامٍ وَاحِدٍ فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنبِتُ الْأَرْضُ مِن بَقْلِهَا وَقِثَّائِهَا وَفُومِهَا وَعَدَسِهَا وَبَصَلِهَا ۖ قَالَ أَتَسْتَبْدِلُونَ الَّذِي هُوَ أَدْنَىٰ بِالَّذِي هُوَ خَيْرٌ ۚ اهْبِطُوا مِصْرًا فَإِنَّ لَكُم مَّا سَأَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ الذِّلَّةُ وَالْمَسْكَنَةُ وَبَاءُوا بِغَضَبٍ مِّنَ اللَّهِ ۗ ذَٰلِكَ بِأَنَّهُمْ كَانُوا يَكْفُرُونَ بِآيَاتِ اللَّهِ وَيَقْتُلُونَ النَّبِيِّينَ بِغَيْرِ الْحَقِّ ۗ ذَٰلِكَ بِمَا عَصَوا وَّكَانُوا يَعْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_61.png,و [یاد کنید] هنگامی که گفتید: ای موسی! ما هرگز بر یک نوع غذا صبر نمی  کنیم، پس از پروردگارت بخواه تا از آنچه زمین می  رویاند از سبزی و خیار و سیر و عدس و پیازش را برای ما آماده کند. [موسی] گفت: آیا شما به جای غذای بهتر، غذای پست تر را می  خواهید؟! [اکنون که چنین درخواست ناروایی دارید] به شهری فرود آیید که آنچه خواستید، برای شما آماده است. و [داغِ] خواری و بیچارگی و نیاز بر آنان زده شد و سزاوار خشم خدا شدند؛ این [خواری و خشم] به سبب آن بود که آنان همواره به آیات خدا کفر می ورزیدند و پیامبران را به ناحق می  کشتند؛ این [کفرورزی و کشتن پیامبران] به علت آن بود که [از فرمانِ من] سرپیچی نمودند و پیوسته [از حدود حق] تجاوز می  کردند.
