Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_es
,5,18,2201,61,فَلَمَّا بَلَغَا مَجْمَعَ بَيْنِهِمَا نَسِيَا حُوتَهُمَا فَاتَّخَذَ سَبِيلَهُ فِي الْبَحْرِ سَرَبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_61.png,"Y, cuando alcanzaron su confluencia, se olvidaron de su pez, que emprendió tranquilamente el camino hacia la gran masa de agua."
,5,18,2202,62,فَلَمَّا جَاوَزَا قَالَ لِفَتَاهُ آتِنَا غَدَاءَنَا لَقَدْ لَقِينَا مِن سَفَرِنَا هَٰذَا نَصَبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_62.png,"Y, cuando pasaron más allá dijo a su mozo: «¡Trae la comida, que nos hemos cansado con este viaje!»"
,5,18,2203,63,قَالَ أَرَأَيْتَ إِذْ أَوَيْنَا إِلَى الصَّخْرَةِ فَإِنِّي نَسِيتُ الْحُوتَ وَمَا أَنسَانِيهُ إِلَّا الشَّيْطَانُ أَنْ أَذْكُرَهُ ۚ وَاتَّخَذَ سَبِيلَهُ فِي الْبَحْرِ عَجَبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_63.png,"Dijo: «¿Qué te parece? Cuando nos refugiamos en la roca, me olvidé del pez -nadie sino el Demonio hizo olvidarme de que me acordara de él- y emprendió el camino hacia la gran masa de agua. ¡Es asombroso!»"
,5,18,2204,64,قَالَ ذَٰلِكَ مَا كُنَّا نَبْغِ ۚ فَارْتَدَّا عَلَىٰ آثَارِهِمَا قَصَصًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_64.png,"Dijo: «Eso es lo que deseábamos», y regresaron volviendo sobre sus pasos,"
,5,18,2205,65,فَوَجَدَا عَبْدًا مِّنْ عِبَادِنَا آتَيْنَاهُ رَحْمَةً مِّنْ عِندِنَا وَعَلَّمْنَاهُ مِن لَّدُنَّا عِلْمًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_65.png,"encontrando a uno de Nuestros, siervos a quien habíamos hecho objeto de una misericordia venida de Nosotros y enseñado una ciencia de Nosotros."
,5,18,2206,66,قَالَ لَهُ مُوسَىٰ هَلْ أَتَّبِعُكَ عَلَىٰ أَن تُعَلِّمَنِ مِمَّا عُلِّمْتَ رُشْدًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_66.png,Moisés le dijo: «¿Te sigo para que me enseñes algo de la buena dirección que se te ha enseñado?»
,5,18,2207,67,قَالَ إِنَّكَ لَن تَسْتَطِيعَ مَعِيَ صَبْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_67.png,Dijo: «No podrás tener paciencia conmigo.
,5,18,2208,68,وَكَيْفَ تَصْبِرُ عَلَىٰ مَا لَمْ تُحِطْ بِهِ خُبْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_68.png,¿Y cómo vas a tenerla en aquello de que no tienes pleno conocimiento?»
,5,18,2209,69,قَالَ سَتَجِدُنِي إِن شَاءَ اللَّهُ صَابِرًا وَلَا أَعْصِي لَكَ أَمْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_69.png,"Dijo: «Me encontrarás, si Alá quiere, paciente, y no desobedeceré tus órdenes»."
,5,18,2210,70,قَالَ فَإِنِ اتَّبَعْتَنِي فَلَا تَسْأَلْنِي عَن شَيْءٍ حَتَّىٰ أُحْدِثَ لَكَ مِنْهُ ذِكْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_70.png,"Dijo: «Si me sigues, pues, no me preguntes nada sin que yo te lo sugiera»."
,5,18,2211,71,فَانطَلَقَا حَتَّىٰ إِذَا رَكِبَا فِي السَّفِينَةِ خَرَقَهَا ۖ قَالَ أَخَرَقْتَهَا لِتُغْرِقَ أَهْلَهَا لَقَدْ جِئْتَ شَيْئًا إِمْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_71.png,"Y se fueron ambos hasta que, habiendo subido a la nave, hizo en ella un boquete. Dijo: «¿Le has hecho un boquete para que se ahoguen sus pasajeros? ¡Has hecho algo muy grave!»"
,5,18,2212,72,قَالَ أَلَمْ أَقُلْ إِنَّكَ لَن تَسْتَطِيعَ مَعِيَ صَبْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_72.png,Dijo: «¿No te he dicho que no podrías tener paciencia conmigo?»
,5,18,2213,73,قَالَ لَا تُؤَاخِذْنِي بِمَا نَسِيتُ وَلَا تُرْهِقْنِي مِنْ أَمْرِي عُسْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_73.png,"«No lleves a mal mi olvido», dijo, «y no me sometas a una prueba demasiado difícil»."
,5,18,2214,74,فَانطَلَقَا حَتَّىٰ إِذَا لَقِيَا غُلَامًا فَقَتَلَهُ قَالَ أَقَتَلْتَ نَفْسًا زَكِيَّةً بِغَيْرِ نَفْسٍ لَّقَدْ جِئْتَ شَيْئًا نُّكْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_74.png,"Y reanudaron ambos la marcha, hasta que encontraron a un muchacho y le mató. Dijo: «¿Has matado a una persona inocente que no había matado a nadie? ¡Has hecho algo horroroso!»"
,5,18,2215,75,۞ قَالَ أَلَمْ أَقُل لَّكَ إِنَّكَ لَن تَسْتَطِيعَ مَعِيَ صَبْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_75.png,Dijo: «¿No te he dicho que no podrías tener paciencia conmigo?»
,5,18,2216,76,قَالَ إِن سَأَلْتُكَ عَن شَيْءٍ بَعْدَهَا فَلَا تُصَاحِبْنِي ۖ قَدْ بَلَغْتَ مِن لَّدُنِّي عُذْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_76.png,"Dijo: «Si en adelante te pregunto algo, no me tengas más por compañero. Y acepta mis excusas»."
,5,18,2217,77,فَانطَلَقَا حَتَّىٰ إِذَا أَتَيَا أَهْلَ قَرْيَةٍ اسْتَطْعَمَا أَهْلَهَا فَأَبَوْا أَن يُضَيِّفُوهُمَا فَوَجَدَا فِيهَا جِدَارًا يُرِيدُ أَن يَنقَضَّ فَأَقَامَهُ ۖ قَالَ لَوْ شِئْتَ لَاتَّخَذْتَ عَلَيْهِ أَجْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_77.png,"Y se pusieron de nuevo en camino hasta que llegaron a una ciudad a cuyos habitantes pidieron de comer, pero éstos les negaron la hospitalidad. Encontraron, luego, en ella un muro que amenazaba derrumbarse y lo apuntaló. Dijo: «Si hubieras querido, habrías podido recibir un salario por eso»."
,5,18,2218,78,قَالَ هَٰذَا فِرَاقُ بَيْنِي وَبَيْنِكَ ۚ سَأُنَبِّئُكَ بِتَأْوِيلِ مَا لَمْ تَسْتَطِع عَّلَيْهِ صَبْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_78.png,Dijo: «Ha llegado el momento de separarnos. Voy a informarte del significado de aquello en que no has podido tener paciencia.
,5,18,2219,79,أَمَّا السَّفِينَةُ فَكَانَتْ لِمَسَاكِينَ يَعْمَلُونَ فِي الْبَحْرِ فَأَرَدتُّ أَنْ أَعِيبَهَا وَكَانَ وَرَاءَهُم مَّلِكٌ يَأْخُذُ كُلَّ سَفِينَةٍ غَصْبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_79.png,"En cuanto a la nave, pertenecía a unos pobres que trabajaban en el mar y yo quise averiarla, pues detrás de ellos venía un rey que se apoderaba por la fuerza de todas las naves."
,5,18,2220,80,وَأَمَّا الْغُلَامُ فَكَانَ أَبَوَاهُ مُؤْمِنَيْنِ فَخَشِينَا أَن يُرْهِقَهُمَا طُغْيَانًا وَكُفْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_80.png,"Y en cuanto al muchacho, sus padres eran creyentes y tuvimos miedo de que les impusiera su rebeldía e incredulidad,"
,5,18,2221,81,فَأَرَدْنَا أَن يُبْدِلَهُمَا رَبُّهُمَا خَيْرًا مِّنْهُ زَكَاةً وَأَقْرَبَ رُحْمًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_81.png,y quisimos que su Señor les diera a cambio uno más puro que aquél y más afectuoso.
,5,18,2222,82,وَأَمَّا الْجِدَارُ فَكَانَ لِغُلَامَيْنِ يَتِيمَيْنِ فِي الْمَدِينَةِ وَكَانَ تَحْتَهُ كَنزٌ لَّهُمَا وَكَانَ أَبُوهُمَا صَالِحًا فَأَرَادَ رَبُّكَ أَن يَبْلُغَا أَشُدَّهُمَا وَيَسْتَخْرِجَا كَنزَهُمَا رَحْمَةً مِّن رَّبِّكَ ۚ وَمَا فَعَلْتُهُ عَنْ أَمْرِي ۚ ذَٰلِكَ تَأْوِيلُ مَا لَمْ تَسْطِع عَّلَيْهِ صَبْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_82.png,"Y en cuanto al muro, pertenecía a dos muchachos huérfanos de la ciudad. Debajo de él había un tesoro que les pertenecía. Su padre era bueno y tu Señor quiso que descubrieran su tesoro cuando alcanzaran la madurez, como muestra de misericordia venida de tu Señor. No lo hice por propia iniciativa. Éste es el significado de aquello en que no has podido tener paciencia»."
,5,18,2223,83,وَيَسْأَلُونَكَ عَن ذِي الْقَرْنَيْنِ ۖ قُلْ سَأَتْلُو عَلَيْكُم مِّنْهُ ذِكْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_83.png,Te preguntarán por el Bicorne. Di: «Voy a contaros una historia a propósito de él».
,5,18,2224,84,إِنَّا مَكَّنَّا لَهُ فِي الْأَرْضِ وَآتَيْنَاهُ مِن كُلِّ شَيْءٍ سَبَبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_84.png,Le habíamos dado poderío en el país y le habíamos facilitado todo.
,5,18,2225,85,فَأَتْبَعَ سَبَبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_85.png,"Siguió, pues, un camino"
,5,18,2226,86,حَتَّىٰ إِذَا بَلَغَ مَغْرِبَ الشَّمْسِ وَجَدَهَا تَغْرُبُ فِي عَيْنٍ حَمِئَةٍ وَوَجَدَ عِندَهَا قَوْمًا ۗ قُلْنَا يَا ذَا الْقَرْنَيْنِ إِمَّا أَن تُعَذِّبَ وَإِمَّا أَن تَتَّخِذَ فِيهِمْ حُسْنًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_86.png,"hasta que, a la puesta del sol, encontró que éste se ocultaba en una fuente pecinosa, junto a la cual encontró a gente. Dijimos:«Bicorne! Puedes castigarles o hacerles bien»."
,5,18,2227,87,قَالَ أَمَّا مَن ظَلَمَ فَسَوْفَ نُعَذِّبُهُ ثُمَّ يُرَدُّ إِلَىٰ رَبِّهِ فَيُعَذِّبُهُ عَذَابًا نُّكْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_87.png,"Dijo: «Castigaremos a quien obre impíamente y, luego, será llevado a su Señor, que le infligirá un castigo horroroso."
,5,18,2228,88,وَأَمَّا مَنْ آمَنَ وَعَمِلَ صَالِحًا فَلَهُ جَزَاءً الْحُسْنَىٰ ۖ وَسَنَقُولُ لَهُ مِنْ أَمْرِنَا يُسْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_88.png,Pero quien crea y obre bien tendrá como retribución lo mejor y le ordenaremos cosas fáciles».
,5,18,2229,89,ثُمَّ أَتْبَعَ سَبَبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_89.png,"Luego, siguió otro camino"
,5,18,2230,90,حَتَّىٰ إِذَا بَلَغَ مَطْلِعَ الشَّمْسِ وَجَدَهَا تَطْلُعُ عَلَىٰ قَوْمٍ لَّمْ نَجْعَل لَّهُم مِّن دُونِهَا سِتْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_90.png,"hasta que, a la salida del sol, encontró que éste aparecía sobre otra gente a la que no habíamos dado refugio para protegerse de él."
,5,18,2231,91,كَذَٰلِكَ وَقَدْ أَحَطْنَا بِمَا لَدَيْهِ خُبْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_91.png,Así fue. Nosotros teníamos pleno conocimiento de lo que él tenía.
,5,18,2232,92,ثُمَّ أَتْبَعَ سَبَبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_92.png,"Luego, siguió otro camino"
,5,18,2233,93,حَتَّىٰ إِذَا بَلَغَ بَيْنَ السَّدَّيْنِ وَجَدَ مِن دُونِهِمَا قَوْمًا لَّا يَكَادُونَ يَفْقَهُونَ قَوْلًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_93.png,"hasta que, llegado a un espacio entre los dos diques, encontró del lado de acá a gente que apenas comprendía palabra."
,5,18,2234,94,قَالُوا يَا ذَا الْقَرْنَيْنِ إِنَّ يَأْجُوجَ وَمَأْجُوجَ مُفْسِدُونَ فِي الْأَرْضِ فَهَلْ نَجْعَلُ لَكَ خَرْجًا عَلَىٰ أَن تَجْعَلَ بَيْنَنَا وَبَيْنَهُمْ سَدًّا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_94.png,Dijeron: «¡Bicorne! Gog y Magog corrompen en la tierra. ¿Podríamos retribuirte a cambio de que colocaras un dique entre nosotros y ellos?»
,5,18,2235,95,قَالَ مَا مَكَّنِّي فِيهِ رَبِّي خَيْرٌ فَأَعِينُونِي بِقُوَّةٍ أَجْعَلْ بَيْنَكُمْ وَبَيْنَهُمْ رَدْمًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_95.png,Dijo: «El poderío que mi Señor me ha dado es mejor. ¡Ayudadme esforzadamente y levantaré una muralla entre vosotros y ellos!
,5,18,2236,96,آتُونِي زُبَرَ الْحَدِيدِ ۖ حَتَّىٰ إِذَا سَاوَىٰ بَيْنَ الصَّدَفَيْنِ قَالَ انفُخُوا ۖ حَتَّىٰ إِذَا جَعَلَهُ نَارًا قَالَ آتُونِي أُفْرِغْ عَلَيْهِ قِطْرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_96.png,"¡Traedme bloques de hierro!» Hasta que, habiendo rellenado el espacio vacío entre las dos laderas, dijo: «¡Soplad!» Hasta que, habiendo hecho del hierro fuego, dijo: «¡Traedme bronce fundido para derramarlo encima!»"
,5,18,2237,97,فَمَا اسْطَاعُوا أَن يَظْهَرُوهُ وَمَا اسْتَطَاعُوا لَهُ نَقْبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_97.png,"Y no pudieron escalarla, ni pudieron abrir brecha en ella."
,5,18,2238,98,قَالَ هَٰذَا رَحْمَةٌ مِّن رَّبِّي ۖ فَإِذَا جَاءَ وَعْدُ رَبِّي جَعَلَهُ دَكَّاءَ ۖ وَكَانَ وَعْدُ رَبِّي حَقًّا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_98.png,"Dijo: «Ésta es una misericordia venida de mi Señor, pero, cuando venga la promesa de mi Señor, Él la demolerá. Lo que mi Señor promete es verdad»."
,5,18,2239,99,۞ وَتَرَكْنَا بَعْضَهُمْ يَوْمَئِذٍ يَمُوجُ فِي بَعْضٍ ۖ وَنُفِخَ فِي الصُّورِ فَجَمَعْنَاهُمْ جَمْعًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_99.png,Ese día dejaremos que unos y otros se entremezclen. Se tocará la trompeta y los reuniremos a todos.
